,리뷰,메뉴
219,너무 맛있어요~~~,양념치킨（1인）/1(추가／변경 선택(콜라 1.25L로 변경))
220,맛있게 먹었습니다!!,A세트（후라이드＋후라이드＋콜라1.25L）/1
221,소스 따로 챙겨달라 썼는데 따로챙겨주시고 페리카나는 여기서만 먹습니다!,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
222,사진을 미쳐 못찍었지만 맛도좋고 우선 배달하는분 친절해서좋았어요 또 시키겠습니다,후라이드반＋매운양념반/1(추가／변경 선택(떡 추가))
223,항상 배달두 빠르시고 맛도있어서 잘먹었습니다,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
224,너무 맛있어요~^^,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1
225,맛있게 먹었습니다!!!,M세트（매운후라이드＋간장치킨＋콜라 1.25L）/1
226,역사 북가좌1호점이 짱입니다! 맨날 여기서만 먹습니다!,
227,북가좌1지점이 제 입맛에는 딱이네요 맛있어요 추천합니다,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
228,앞으로 여기서만 시켜먹을래요~,후라이드반＋양념반/1
229,맛잇어요오오오오오오,매운후라이드반＋매운양념반/1
230,페리카나 진짜 오랜만에 시켜먹었는데 후라이드가 너무 맛있어요~~!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
231,치킨은 역시 페리키나!!!,후라이드치킨/1
232,얌얌 잘먹었습니당~~~,순살양념반＋순살매운후라이드반/1
233,맛도리 맛도리 맛도리 맛도리,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1
234,전에는 맛있었는데 왠지 맛이 변항 느낌?ㅋ 제 입맛이 변한건지 잘 모르겠네요ㅋ,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
235,페리카나뿐이 안먹어요. 특히나북가좌1동만ㅎ 콜라 1.25ml추가했는데ㅜㅜ 안와서 전화했더니 계좌송금해주셨어요ㅜㅜ으..콜라ㅜㅜ,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
236,앞으로 페리카나만 시켜먹을 것 같아요!,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
237,언제나 페리카나 양념 변치않으시기를 기원합니다. 맛있습니다.,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
238,잘 먹었어요 맛있어요,후라이드반＋양념반/1
239,너무 맛있어요! 역시 양념은 페리카나! 배고파서 허버허버 먹어서 사진이 없네요.. 하하! 다음에 또 주문할게요 :),B세트（후라이드＋양념치킨＋콜라1.25L）/1
240,사진은 못찍었어요 ㅠㅠ 배가 많이 고팠거든요 ㅋㅋㅋ 오랜만에 페리카나 먹었는데 너무 너무 맛있었어요 존맛탱구리👍👍👍 짱짱! 담에도 또 시켜먹을거에요!!!!,순살매운양념반＋순살간장반/1
241,배달 엄청 빨리오네요 잘먹었슴다,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
242,페리카나는 언제나 추천,B세트（후라이드＋양념치킨＋콜라1.25L）/1
243,지난주 금요일에 먹었는데 이제 올리네요. 전에 먹었던 기억이 좋아서 두마리 세트로 먹고 다음날에도 데워 먹었는데 정말 맛있었어요!! 페리카나 어릴 때 먹던 느낌이 나서 자꾸 생각나네요^^,B세트（후라이드＋양념치킨＋콜라1.25L）/1
244,육질이 뻑뻑하고 질기네요,순살양념치킨/1
245,배달도 느린편은아니고 맛잇게 잘먹엇습니다. 살짝 식어잇어서 아쉬운거말곤 없습니다~,순살후라이드반＋순살양념반/1
246,제 입맛에는 별로 추천은 글쎄...,누꼬/1
247,마늘치킨은 생각했던것은 아니었지만 후라이드는 맛있었어요~~~후라이드 양념은 맛있어요~~,D세트（후라이드＋마늘치킨＋콜라1.25L）/1
248,먹기 바빠서 뒤늦게 사진,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1
249,맛있어요요오오오오오,양념반＋매운후라이드반/1
250,사진을 못찍었네요. 페리카나를 정말 오랜만에 먹었는데 예전 생각(?)도 나면서 너무 좋았어요! 배달하시는 분도 너무 친절하시고 다음에 또 주문해야겠습니다. 번창하세요!!,양념치킨/1
251,예상소요시간 맞춰서 배달됐어요~ 맛있게 먹었습니다.,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1
252,👍👍👍👍👍👍👍👍👍👍👍,후라이드반＋양념반/1
253,예상보다 빨리왔네요,양념치킨/1(추가／변경 선택(떡 추가))
254,늘 시켜먹는곳이라....그냥 굿굿,순살후라이드반＋순살양념반/1
255,페리카나 오랜만이네요ㅎㅎ 비오는 날에 친절배달 잘받았습니다!,날개후라이드반＋날개매운후라이드반/1(추가／변경 선택(떡 추가))
256,맛도 맛이지만 일단 배달비가 없어서 시켜먹게되요 배달도친절하시고 페리카나양념치킨은 언제나 맛있어요,양념치킨/1
257,순살도 맛있습니다. 잘먹었습니다~,순살양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
258,맛있게 잘먹었어요ㅋㅋ,"다리매운후라이드반＋다리매운양념반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경)),날개후라이드반＋날개간장반/1"
259,항상 맛있게 먹어요 수고하세요~^^,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
260,단골집~~~~~^^,"다리후라이드반＋다리양념반/1(추가／변경 선택(콜라 1.25L로 변경)),코카콜라 1.25L/1"
261,맛있어요 맛있어요 맛있어요,후라이드반＋양념반/1
262,"역시 페리카나👍 두마리세트(후/양)주문했어요 방금 튀긴듯 따끈따끈,빠른 배달과 매운양념 부탁드렸었는데 함께 주셨구요~무우도 2개나~ 페리카나도 좋지만 북가좌1점이 쵝오용~~♡",B세트（후라이드＋양념치킨＋콜라1.25L）/1
263,굿굿 다른집 순살 보다는 더 부드러운듯!,순살후라이드/1(추가／변경 선택(콜라 1.25L로 변경))
264,항상 친절하고 맛잇눈집!!!,후라이드반＋양념반/1
265,맛좋고 양많고 배달 빠름,A세트（후라이드＋후라이드＋콜라1.25L）/1
266,옛날치킨 같은 느낌이지만 양념이 역시 명불허전이네요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
267,맛있어요 양이 적네요,"다리양념반＋다리간장반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
268,진리의 페리카나 반반치킨!,후라이드반＋양념반/1
269,며칠에 한번씩 먹어서 리뷰 또 쓰네요😋 매운후라이드는 진리임,양념반＋매운후라이드반/1
270,항상 존맛탱입니다🤗,양념반＋매운후라이드반/1(추가／변경 선택(콜라 1.25L로 변경))
271,변함없이 맛있게 먹었습니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
272,언제나 맛 변치 않으시기를 기원합니다.,후라이드반＋양념반/1
273,맛있게 잘먹었습니다~,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
274,후라이드 너무 맛있어요ㅠㅠ,A세트（후라이드＋후라이드＋콜라1.25L）/1
275,진짜 맛있게 먹었어욥 ㅎㅎ 역시 양념은 페리카나가 최고..!,후라이드반＋양념반/1
276,항상 일정한 맛을 보여주셔서 감사해요,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
277,맛나게 먹었어요 ~~~^^,"C세트（후라이드＋간장치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
278,항상 맛있게 먹고있어요 수고하세요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
279,너무맛있어요 굳굳굳,양념치킨/1
280,후라이드와 떡양념치킨세트 시켰는데 맛있네요 양도 넉넉하니 좋았어요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
281,변함없이 맛있게 먹었습니다 수고하세요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
282,배달하시는 분이 매우친절하셨습니다. 맛도 역시 실망시키지 않네요. 잘 먹었습니다~,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
283,맛있어요 굳굳~!!,순살양념치킨/1(추가／변경 선택(떡 추가))
284,배달도 빠르고 닭도 좋아요ㅎ,G세트（후라이드＋매운양념치킨＋콜라 1.25L）/1
285,마시써요!!!!!!!!!!!@@@,B세트（후라이드＋양념치킨＋콜라1.25L）/1
286,굿굿 얌얌 매운후라이드 순살도 굿,순살후라이드반＋순살매운후라이드반/1
287,정말맛있게잘먹었습니다. 번창하세요!!,A세트（후라이드＋후라이드＋콜라1.25L）/1(추가 선택(떡 추가))
288,페리카나는 언제나 추천,H세트（양념치킨＋매운후라이드＋콜라 1.25L）/1
289,반반시키면 보통 후라이드나 양념 하나만 맛있어서 실망한적이 많았었는데 둘다 맛있었습니다!! 또 시켜야겠네요~,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
290,역시나 페리카나는 존맛!!,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
291,항상맛있게 잘먹었습니다 수고하세요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
292,맛있어요 맛있어요 맛있어요,양념치킨/1
293,배달이 조금 늦었지만 그래도 맛있었어요 ㅠㅠ,양념치킨/1
294,항상 여기서만 시켜먹어요!,후라이드반＋양념반/1
295,맛있게 잘 먹었습니다.,C세트（후라이드＋간장치킨＋콜라1.25L）/1
296,역시나 페리카나는 맛있습니다.,후라이드반＋양념반/1
297,맛도좋고 양도푸짐하고 배달시간도 준수했지만 맵지 않았어요ㅠㅠ 소스추가가있었으면 하는 바람입니다 매운소스가 너무 간절해 요청사항에 적었지만 오진않았어요ㅡ 그리구 배달해주시는 분 완전 친절하셨다는...,순살 매운후라이드/1
298,"제가 리뷰를 이벤트아니면 절대 안쓰는데 쓰게 하시네요... 사진 없는 이유는 큰 기대없이 먹었기때문에 먹기전 사진이 없습니다 저는 후라이드 반 양념 반을 시켰습니다 배달이 빠르진않앗지만 약속시간 안으로 와주시고 배달해주신 선생님께서 정말 친절하셔서 좋았습니다 밥상에 앉아서 후라이드부터 집었습니다 한입을 깨어무는순간..20년 전 꼬마아이일 때가 회상이 되더군요 정말 맛있었습니다. 식감 온도 바삭함...모두 저의 유년시절, 그때의 그리운 맛이었습니다 양념도 너무 맛있습니다 이렇게 맛있는 치킨은 오랜만입니다 너무 맛있어요",후라이드반＋매운양념반/1
299,바삭바삭한 후라이드와 매콤한 양념통닭 모두 너무 맛있네요~ 배달도 빠르고 친절하고~^^,B세트（후라이드＋양념치킨＋콜라1.25L）/1
300,맛. 양. 배달. 친절 모두 만족 ^^,"순살후라이드/1,순살양념치킨/1"
301,맛있게 먹었어요~~,"후라이드치킨/1,양념치킨/1"
302,맛있게잘먹었습니다~배달도빨라서 좋아요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
303,자주시켜먹는단골집~~ 한결같아서좋음,후라이드반＋양념반/1
304,처음시켜먹었는데 후라이드맛있네요 양념소스가 따로없어서 아쉬웠습니다. 혹시 추가메뉴로있나봤는데 없네요 ㅠ나중에는 양념치킨으로 반반시켜야겠습니다,후라이드반＋매운후라이드반/1
305,항상 잘먹고있습니다!!! 근데 매운후라이드는 좀 짜네여ㅠㅠ 배달하시는분이 항상 친절해서 너무 좋아요!!,매운후라이드치킨/1
306,맛있게 잘먹었습니다,
307,맛있어요.감사합니다,순살양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
308,감사합니다 잘먹었어요,"양념반＋매운후라이드반/1(추가／변경 선택(콜라 1.25L로 변경)),코카콜라 1.25L/1"
309,"처음시켜봤는데 맛있고, 양도 괜찮아 맛있게 잘 먹었습니다:)",양념반＋간장반/1
310,변함없이 맛있게 잘먹었습니다,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
311,항상 만족하면서 먹고있습니다~감사합니다~,M세트（매운후라이드＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
312,항상먹는데맛있어요~^^,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
313,배달두 빠르고 맛있게 잘먹었습니다,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
314,맛있게 잘먹었네요~^^,순살후라이드반＋순살양념반/1
315,양념치킨이 옛날치킨맛이예요 맵지않고 맛있어요!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
316,여긴 정말 최고입니다!! 인정!!!,매운후라이드반＋매운양념반/1
317,맛있습니다 만족합니다^^,후라이드반＋양념반/1
318,항상 친절하게 배달해주셔서 넘좋아용! 치킨 맛도 쨩!!!!,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
319,맛있게 잘 먹었습니다~,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
320,양념은 이곳이제일인듯해요 항상맛있게먹고있어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
321,겉으로 봐도 고기가 오래된 색... 질겨서 씹히지도 않아서 먹다 버렸다. 양념은 그나마 난데 후라이드는 최악.,순살후라이드반＋순살양념반/1(추가／변경 선택(떡 추가))
322,역시 패리카나 엄마가 좋아합니다 맛있어요,"누꼬/1,순살양념반＋순살간장반/1(추가／변경 선택(콜라 1.25L로 변경))"
323,추운날씨에 빨리 배달해 주셔서 맛나게 잘 먹었습니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
324,신메뉴 맛두있구 괜찬아요 중화면 양이좀적은거빼놓구는요 맛있게 먹었어요 배달두시간 보다빨라서 좋아요^^,"누꼬/1,후라이드치킨/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
325,"배달빨라요 맛있습니다 ,다",후라이드반＋매운양념반/1(추가／변경 선택(떡 추가))
326,항상 맛있게 먹고 있어요. 어른도 아이도 샅이 먹기 너무 좋아요. 닭귀신인데....다른데서 먹어도 꼭 페리카나치킨을 더 시켜먹자고 하더라고요. 새해 복 많이 받으시고 앞으로도 더 맛있게 배달 해 주세요.,B세트（후라이드＋양념치킨＋콜라1.25L）/1
327,항상감사히 먹고 있습니다 페리카나 최고!!!!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
328,양은 그럭저럭 맛은 좋습니다.,날개후라이드반＋날개매운양념반/1
329,떡추가 했는데 떡이 없네요 ㅠㅠ,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
330,치킨 맛나게 잘먹었습니다 호프집스타일 치킨 먹고싶을때는 여기가 최고인거 같아요 오실때 추워서 고생많으셨을텐데 언제나 친절한 배달과 응대 감사드립니다,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1
331,언제나맛있어용 잘먹었습니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1
332,페리카나 양념치킨에 빠져사는 사람으로서 정말 이집 좋습니다. 항상 웃으면서 배달해주시는 친절하신 기사님! 여러가지 다양한 치킨들이 판을 치지만 리얼 양념통닭은 페리카나가 최고입니다. :),양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
333,양념은 역시 페리카나!!!!!! 따라올치킨없죠!!! 반반...역시 기대를 져버리지않아요!! 최고!!! ...그런데요...혹시 목은...원래 안주시는건가요... 아님...실수로 빠진걸까요... 먹다보니 목이 없어서요ㅜㅜ,후라이드반＋양념반/1
334,맛과양이 모두 만족스럽네요 단골이 된듯하네요,A세트（후라이드＋후라이드＋콜라1.25L）/1
335,무엇보다도 맛잇어요 배달하시는 분도 넘 친절하세요,후라이드치킨/1
336,맛있어요~ 감사합니다 ^^,후라이드반＋양념반/1
337,축구때문인지 한시간을 넘게기다렸지만 그래도 맛있게 잘먹었습니다~,후라이드반＋양념반/1
338,맛있게 항상 잘먹구있어요^^,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
339,주문한지 1시간 넘어서 7:40 배달완료로 바꼈는데도 도착하지 않아 전화했더니 요기요 시스템 문제라고. 아직 치킨 출발도 안했데요.. 주말이긴 하지만 6시 40분에 시켰는데 8시 15분 넘어도 안오고 있어요. 1:30 걸린다는데 이미 더 지나사서..당골로 시키는 곳인데 배달시간도 너무 오래걸리고 요기요 소요시간은 뭐하러 표시하나 싶어요. 이러다 2시간 걸리겠네요!!,B세트（후라이드＋양념치킨＋콜라1.25L）/1
340,늘 시켜먹는 겁니다. 이제 치킨은 여기로 정착할려구요~,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
341,맛있게 먹었습니다ㅎㅎ 바삭바삭맛잇네요,다리＋날개 매운후라이드/1
342,잘 먹었습니다 또 이용할게요,후라이드치킨/1(추가／변경 선택(콜라 1.25L로 변경))
343,감사합니다 잘먹었습니다,후라이드반＋양념반/1
344,"역쉬~ 👍 항상 맛있고! 양! 사장님스마일!! ^_^) 리뷰들보니, 역시 사람들 받는느낌이 크게다르지는 않는가보다~^^ㅋ 생각했어용",
345,여기서 치킨주문할때마다 기분이 너무 좋아요 배달원분이 정말정말친절 따뜻하시궁 치킨도 항상 따뜻하구 바삭해요ㅠ 최애 치킨집♥️ 매번 반반시키다가 매운양념으로 시켰는데 적당히 맵구 맛있어용,후라이드반＋매운양념반/1(추가／변경 선택(콜라 1.25L로 변경))
346,항상 잘먹고있습니다!!,후라이드치킨/1
347,바삭하고 살도 연하고 맛나네요,후라이드치킨/1
348,맛있고 배달도 빨라요,후라이드반＋양념반/1
349,변함없이 잘먹었습니다,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
350,오랜만에 먹었는데 맛있었어요 온가족이 맛있게 먹었어요,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
351,후라이드 정말 맛있어요!!,A세트（후라이드＋후라이드＋콜라1.25L）/1
352,역시 북가좌점 맛잇네요~*,N세트（매운후라이드＋마늘치킨＋콜라 1.25L）/1
353,진짜 맛나고 친절하시고 짱짱 좋습니다 대만족이어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
354,빠르고 맛있네요 또 주문할게요,후라이드반＋양념반/1
355,항상 시켜먹는곳이예요~~맛있어요^^,후라이드반＋양념반/1
356,Incredibly delicious,순살후라이드반＋순살양념반/1
357,맛있게 먹었습니다~~,A세트（후라이드＋후라이드＋콜라1.25L）/1
358,매번잘시켜먹습니다 배달하시는분도 친절하시고요 근데한마리 시킬때마다 쿠폰이 오는데 솔직히 쿠폰으로시키기 불편해하시는것같아 한번시키고 못시키고있습니다;;;;,후라이드반＋양념반/1
359,매번맛있게. 먹구있어요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
360,................,H세트（양념치킨＋매운후라이드＋콜라 1.25L）/1(추가 선택(떡 추가))
361,여기는 정말 치킨 받을때부터 기분이 좋아진다 사장님이 배달을 해주시는건지 모르겠지만 친절하시고 거기다가 후라이드 양념할거 없이 맛도 좋아서 생각이 자주 나는듯!,순살후라이드반＋순살매운양념반/1(추가／변경 선택(콜라 1.25L로 변경))
362,주문되는 페리카나 중에 여기가 제일 좋네요. 특히 배달 오셨을때 표정에서 친절함이 보입니다.,B세트（후라이드＋양념치킨＋콜라1.25L）/1
363,배달도 빠르고 좋아요 늘 잘먹고 있습니다^_^,양념반＋마늘반/1
364,정말 부드러워요. 감사합니다 ㅋ 처음 시켰는데 자주 이용할게요 ㅋ 다음에도 부드럽게 부탁드려요!,순살양념치킨/1
365,완전 맛있습니다!!!!,후라이드（1인）/1
366,양이 조금 적어요 ㅠㅠ,순살후라이드반＋순살양념반/1
367,마늘맛 맛있어요 ㅋ,마늘치킨（1인）/1(추가／변경 선택(떡 추가))
368,배달이 좀 아쉽긴했지만 늘 맛있어서 페리를 자주 먹어요,후라이드반＋양념반/1(추가／변경 선택(떡 추가))
369,양도 많고 맛도 좋아요~ 떡이 쫀득쫀득 맛있네요~ 담엔 떡사리 추가해서 먹어야겠어요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1
370,정말 잘먹었습니다 1인메뉴좋아요~~,양념치킨（1인）/1(추가／변경 선택(떡 추가))
371,양도적당히 맛있게 먹었어요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
372,빠른 배달 감사합니다,순살후라이드반＋순살양념반/1(추가／변경 선택(떡 추가))
373,생각보다 빨리와서 좋았어용!!!,순살후라이드/1
374,맛있고 배달도 빨라요,후라이드반＋양념반/1
375,1인 세트가 있는지 몰랐네요. 딱 좋아요,
376,역시 후라이드 짱맛있어요!!!! ㅠㅅㅠ,A세트（후라이드＋후라이드＋콜라1.25L）/1
377,옛날맛그대로 맛있게 먹었습니다,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
378,잘먹었습니다 1인메뉴있어서 너무좋아요,
379,순살이라 양이 좀 아쉬웠지만 전반족으로 만족.,순살후라이드반＋순살매운양념반/1
380,두마리는 양이 조금 아쉬워요 전반적으로 괜찮아요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
381,역시 짱!! 맛있습니당!,후라이드（1인）/1(추가／변경 선택(콜라 1.25L로 변경))
382,어플로 결재하기 죄송할 정도로 사장님의 친절함이 느껴집니다~ 다 먹은 후에야 리뷰를하게되서 사진을 찍는걸 깜빡했다는..,후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
383,페리카나는 언제나추천,순살양념반＋순살매운후라이드반/1
384,친절한 사장님과 추억돋는 양념맛! 양도 혜자스럽습니다 ㅎㅎ 단골하갰습니다!^^,순살양념치킨/1(추가／변경 선택(떡 추가))
385,페리카나가 젤 맛있어용!!!,양념반＋마늘반/1
386,"늘 그렇듯이, 맛이 있습니다.",후라이드반＋양념반/1(추가／변경 선택(콜라 1.25L로 변경))
387,싸장님! 배달오시면 항상 웃는얼굴로 맛있게 먹으라고 말해주시고 치킨도 정말 맛있어요! 감사합니다! 근데 치즈스틱은 처음 먹었는데 간이 안돼서 맛이 없었어용 ㅠ.ㅠ 냉동이라 그런거겠죠? 차라리 사이드메뉴에는 파채나 감자튀김을 구성하는게 어떨까요? 치즈스틱 때문에 살짝 아쉬웠지만 ㅠ.ㅠ 그래도 치킨은 맛있었어용 ㅎㅅㅎ,"M세트（매운후라이드＋간장치킨＋콜라 1.25L）/1,치즈스틱/1,코카콜라 1.25L/1"
388,항상맛있게먹고있습니다 배달도 빠르고요~~~,후라이드반＋양념반/1
389,언제나먹어도 맛있어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
390,항상 막 튀겨오셔서 가슴살도 육즙을 머금고 있어 퍽퍽하지 않고 맛있습니다.,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
391,후라이드는 깔끔하고 양념은 맛있었어요,후라이드반＋양념반/1
392,월드컵 기간 때 궁금해서 한 번 먹어봤다가 지금까지 계속 먹고 있습니다. 먹으면서 감탄을 한 건 이 치킨이 처음입니다. 양념을 먹다가 매운 양념을 먹기 시작했는데 매운 맛도 적절합니다. 제가 매운 걸 진짜 못 먹는데 맛있는 매운 맛이기에 다 먹을 수 있었습니다.,"다리 매운양념치킨/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
393,맛있게 잘먹었습니다 ㅎㅎㅎㅎ,후라이드반＋간장반/1
394,맛있었어요~~ 축구보면서 먹은 치킨이 제일 짱이었어요,"양념반＋마늘반/1(추가／변경 선택(떡 추가,콜라 1.25L로 변경))"
395,역시 북가좌점이 젤 맛잇네요~*,N세트（매운후라이드＋마늘치킨＋콜라 1.25L）/1
396,항상 맛있게. 먹구있어요,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
397,매주시켜먹고있어요;; 항상 맛있게 먹습니다~~~,후라이드반＋양념반/1
398,배달기사님도 친절하고 가격도 같은 브랜드 대비 저렴하고 항상 맛있어요! 맛나게 잘 먹었습니당 감사해용~,"C세트（후라이드＋간장치킨＋콜라1.25L）/1,코카콜라 1.25L/1"
399,다음에는 매운맛 시켜먹을래요! 1인치킨 가격도 싸고 양도 적당하고 자주 시켜먹을게용~~,양념치킨（1인）/1
400,맛나구요 뭔가 눅눅하긴했지만 나쁘지않았습니다,순살매운후라이드반＋순살매운양념반/1
401,배달도 친절하시고 맛있어요,
402,배달이 오래걸릴줄 알았는데 엄청빨리 오셨어요. 치킨도 뜨끈뜨근하구요. 1인용인데 양이 꽤많네요. 양념을 오랜만에 먹었는데 맛있긴하지만 제 입맛엔 너무 단것같아요. 담엔 매운양념을 먹어볼까봐요.,
403,ㅗㅗㅗㄹㅇㄴㅇㅎㅍㅏㅠㅊ,M세트（매운후라이드＋간장치킨＋콜라 1.25L）/1
404,맛있는 치킨 먹고 싶을땐 페리카나만 먹어요 ㅠㅠ 세상에 식어도 맛있어요,양념반＋마늘반/1
405,양념은 역시 처갓집 페리카나입니다. 근처 페리카나 중 가장 개인적으로 맛있는 집이라 생각됩니다.,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
406,배달 해주시는분이 너무 친절하셔서 좋았어요! 축구가 한창일때라 늦을 줄 알았는데 예상보다 빨리 오셨구요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
407,후라이드 짱 맛있어요!!!,A세트（후라이드＋후라이드＋콜라1.25L）/1
408,후라이드반 양념반은 역시 페리카나!!,후라이드반＋양념반/1
409,정말 맛있었어용!!! 배달도 빨리 오셨어여!!!,순살후라이드반＋순살양념반/1
410,계속시켜먹게돼네요. 가깝구해서요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
411,항상맛있게. 먹고있어요~~~ 감사합니다^^,후라이드반＋양념반/1
412,맛있었어요 맛있었다구요,양념치킨/1(추가／변경 선택(콜라 1.25L로 변경))
413,양도푸짐하고 배달도 빠른데 닭뼈가 왜까만거죠? 뭔가먹다가비위가상하더라구여ㅜㅜ,N세트（매운후라이드＋마늘치킨＋콜라 1.25L）/1
414,항상. 맛있게. 먹습니다,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
415,언제나먹어도 맛있네요~~~,J세트（양념치킨＋간장치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
416,무난합니다ㅎㅎ 그냥그래요!!,양념치킨/1(추가／변경 선택(떡 추가))
417,맛있는 치킨과 빠르고 친절한 배달 감사합니다,B세트（후라이드＋양념치킨＋콜라1.25L）/1
418,맛있어요~~~~~잘먹겠습니다,후라이드치킨/1
419,후라이드 빠~~~~~~~삭하고 맛있어요,B세트（후라이드＋양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
420,맛있게 잘먹었습니다~~,N세트（매운후라이드＋마늘치킨＋콜라 1.25L）/1
421,간장치킨맛이. 새롭네요. 전에먹은거랑 틀려서좋네요,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1(추가 선택(떡 추가))
422,배달도 빠르고 치킨의 온기가 그대로 남아왔습니다 바삭하고 시골에서 먹는 치킨맛나서 너무좋았습니다 사장님께서 직접 배달하시는것 같던데 너무 친절하시고 맛잇게 잘먹엇습니다 매운양념은 뭔가 매운데 계속 땡기는맛이라 매워도 계속 먹게되네요! 자주시켜먹을거같습니다!,후라이드반＋매운양념반/1(추가／변경 선택(콜라 1.25L로 변경))
423,계속시켜먹는곳중하나입니다ㅎㅎ,E세트（후라이드＋떡양념치킨＋콜라1.25L）/1(추가 선택(떡 추가))
424,맛있게 잘 먹었어요~,K세트（양념치킨＋마늘치킨＋콜라 1.25L）/1
425,양념치킨이 많이 맵지 않아서 아이들과도 먹을수있었어요 사업 번창하세요,B세트（후라이드＋양념치킨＋콜라1.25L）/1
426,배달도 빠르고 맛도 좋습니다!!,양념치킨/1
427,맛잇어요!!사장님도 친절,양념치킨/1
428,바삭바삭하고 후라이드 넘 맛잇엇어요,후라이드반＋양념반/1
429,맛은 다른곳보다 주관적으로 별론데 양은많아요,양념치킨（1인）/1(추가／변경 선택(떡 추가))
