,리뷰,메뉴
337,진짜 맛있는데 양이 너무 적음..진짜..ㅠㅠㅠㅠ네ㄴ치킨은 3일동안 먹어도 힘들정도로 양이 많은데 교촌은 너무 양이 적어요 원래 다른 교촌에서 시켜먹다가 이번만 여기서 먹었는데 여기가 더 적은것같아요 안그래도 적은데 ...,레드콤보/1(세트 선택(선택안함))
338,배달이 조금 오래걸려서 그렇지 맛은 있어요,교촌윙/2(세트 선택(선택안함))
339,항상 여기서시켜먹네요,허니콤보/1(세트 선택(선택안함))
340,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,살살치킨/1(세트 선택(선택안함))
341,너무 맛있어요 이것만 먹음,허니콤보/1(세트 선택(웨지감자（세트）))
342,Gooooooood,레드윙/1(세트 선택(교촌샐러드（세트）))
343,맛있었어요👍👍👍👍👍,허니콤보/1(세트 선택(선택안함))
344,역시 교촌은 진리bbb,허니콤보/1(세트 선택(선택안함))
345,맛있고 배달도 빨라요,교촌콤보/1(세트 선택(선택안함))
346,1시간20분 만에 배달옴.........-_-,레드윙/1(세트 선택(웨지감자（세트）))
347,"지난번 주문했던것보다 약~~간 짭쪼롬하네요, 간간한맛 좋아하시는분은 딱이겠어요. 제 입맛엔 약~~간만 더 싱거웠으면 했네요.^^",교촌오리지날/1(세트 선택(선택안함))
348,늘 먹던거라 역시 맛있네요,레드윙/1(세트 선택(선택안함))
349,맛있었습니다. 간장은역시 교촌윙,교촌윙/2(세트 선택(선택안함))
350,자주시켜먹어요. 레드콤보특히맛있어요,레드콤보/1(세트 선택(선택안함))
351,저희애들여기서만주문하더라고요.저는레드콤보즐겨먹고요,허니콤보/1(세트 선택(선택안함))
352,단골입니다. 계속 맛과 양 가격 유지해주세요,허니콤보/1(세트 선택(선택안함))
353,오랜만에 교촌 시켜 먹었네요,반반오리지날/1(세트 선택(선택안함))
354,먹을 만 해요 많이 파세요,허니오리지날/1(세트 선택(선택안함))
355,맛있게 잘먹엇어요 매번여기서시켜먹네요,허니콤보/2(세트 선택(선택안함))
356,역시 제일 맛있습니다,교촌오리지날/1(세트 선택(선택안함))
357,맛 보통 양보통 배달은 불친절,허니콤보/1(세트 선택(선택안함))
358,가끔 저녁에 시키면 딱딱해서 아숴워요,레드윙/1(세트 선택(웨지감자（세트）))
359,맛있어요 좋아해요,교촌라이스세트/1
360,언제 먹어도 너무 맛있습니다~,허니콤보/1(세트 선택(선택안함))
361,맛있어서 늘 가까운 곳 두고 명지대점 시키는건데_ 아무리 그래도 그렇지! 웨지감자가 무슨 서비스제품도 아니고 돈 내고 먹는건데 바닥이 안보일정도만 주다니...너무 한거 아닙니까!! 너무 황당해서 처음으로 사진찍어요-_- 누가 먹다 남은거 준 줄...,레드윙/1(세트 선택(웨지감자（세트）))
362,완전 맛있다!!!👏👏👏👏👏,허니콤보/1(세트 선택(선택안함))
363,맛있고 배달도 빨라요,교촌오리지날/1(세트 선택(선택안함))
364,제일 맛있는집. 배달도 빠르고 ~!,레드윙/1(세트 선택(교촌샐러드（세트）))
365,맛있게 먹었어요^^,허니콤보/1(세트 선택(선택안함))
366,배달도 빨리왔구 칰이 맛있어요ㅜㅜ진짜,허니콤보/1(세트 선택(선택안함))
367,진짜 못해도 레드콤보 10번은 시켜먹었습니다. 근데 지갑을 두고와서 피치못하게 현금이 아니라 요기요앱 결제로 시켰는데 닭다리 살 보고 충격먹었습니다. 다리 1개만 그런거라면 이해하겠는데 4개 전부다 작고 살도 별로 없더라구요 배달 시켜먹으면서 글 처음 적습니다.,레드콤보/1(세트 선택(선택안함))
368,배달비가 정말.. 에휴...,반반윙/1(세트 선택(선택안함))
369,맛배달서비스 완전 fㅓㄹ팩ㅋㅋㅋ 잘묵을게요,반반오리지날/1(세트 선택(선택안함))
370,맛있어요 일주일에 한번씩 시켜먹음,허니콤보/1(세트 선택(선택안함))
371,젓가락좀요 챙겨주세요,허니오리지날/1(세트 선택(선택안함))
372,교촌치킨은 오리지날,교촌오리지날/1(세트 선택(선택안함))
373,배달도 빠르고 맛도 좋아요,"교촌오리지날/1(세트 선택(선택안함)),살살치킨/1(세트 선택(선택안함))"
374,맛있ㄱ ㅔ잘먹었음ㅎㅎ,허니콤보/2(세트 선택(선택안함))
375,뭐 배달비만 없다면 만점이겠지만요,교촌콤보/1(세트 선택(선택안함))
376,다시먹어도 맛있는 교촌~~~,허니콤보/1(세트 선택(선택안함))
377,굳굳 맛있어요~~~~,허니콤보/1(세트 선택(선택안함))
378,젓가락좀 챙겨주세요,허니오리지날/1(세트 선택(선택안함))
379,맛있게 잘먹었어요 허벅지부분 조금만 덜튀기면 덜 질길것같아요,허니콤보/1(세트 선택(선택안함))
380,튀김상태 배달속도 모두 굿,"레드콤보/1(세트 선택(선택안함)),허니콤보/1(세트 선택(선택안함))"
381,부모님 선물 했는데 맛있게 잘 드셨다네요,허니콤보/1(세트 선택(선택안함))
382,배달빠르네요!잘먹었어요,교촌콤보/1(세트 선택(선택안함))
383,맛있어요! 짱짱짱짱짱짱,반반콤보/1(세트 선택(선택안함))
384,배달도 빨랐고 너무 맛있었습니다,허니콤보/1(세트 선택(선택안함))
385,늘 시켜먹는데 이번엔 소스가 좀 적었어요,허니콤보/1(세트 선택(선택안함))
386,허니콤보 너무 맛있어요 배달비없음좋겠당ㅋㅎ,허니콤보/1(세트 선택(선택안함))
387,리뷰한번에쓰는데 3일연속 시켜먹음여ㄷᆢ,허니콤보/1(세트 선택(선택안함))
388,존맛탱구리 3일연속시켜먹음여ㅠ,허니콤보/1(세트 선택(선택안함))
389,달 콤 바 삭 한 맛 좋아 좋 아 요 맛 닭 했 습 니 다 다음 번 에 도 허니 콤 보 먹 을 랍 니 다 ㆍ ㆍ ㆍ,허니콤보/1(세트 선택(선택안함))
390,언제먹어도굿굿 ㅋㅋ,교촌오리지날/1(세트 선택(웨지감자（세트）))
391,맛있었어요 교촌맛이여요,교촌오리지날/1(세트 선택(선택안함))
392,맛나요 늘먹지맛 늘맛나맛,반반오리지날/1(세트 선택(선택안함))
393,맛있어요 잘먹었습니다,반반콤보/1(세트 선택(선택안함))
394,배달이 예정보다 더 빨라서 놀랐어요. 좋습니다,허니오리지날/1(세트 선택(선택안함))
395,가끔 시켜 먹는 교촌 배달비만 없으면 더 좋을것 같습니다 그런 더 자주 먹을텐데 아쉽습니다 ㅠㅠ,"허니오리지날/1(세트 선택(선택안함)),레드디핑소스/2"
396,교촌은 진리...!!!!,"레드윙/1(세트 선택(선택안함)),허니콤보/1(세트 선택(선택안함))"
397,잘 먹었습니다~~~,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/2"
398,양이 조금 적은듯.,반반오리지날/1(세트 선택(웨지감자（세트）))
399,너무 맛있어요!!!!! 처음 먹어봤는데 감동적인 맛이네욤 배달도 빠르고 양도 많아서 놀랐습니다 강력 추천,허니콤보/1(세트 선택(선택안함))
400,맛있고 좋았어욤 또 먹고싶네요,교촌오리지날/1(세트 선택(선택안함))
401,맛있네요 잘먹었습니다,허니콤보/1(세트 선택(선택안함))
402,배달비가 아쉽지만 맛은 있네요,"레드콤보/1(세트 선택(선택안함)),허니콤보/1(세트 선택(선택안함))"
403,잘 먹었습니다~~~,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/2"
404,빠른 배달 좋아요 또 시켜 먹어야겠어요,교촌오리지날/1(세트 선택(선택안함))
405,맛있고 배달도 빨라요,반반콤보/1(세트 선택(웨지감자（세트）))
406,언제시켜도 맛있는 교촌 ㅎㅎ,"교촌오리지날/1(세트 선택(웨지감자（세트）,선택안함)),크림치즈소스/1"
407,맛있어요~ 배달비받고 양이 좀 많아진거같기도하고? 윈윈하면 좋죠 수고하세요,반반오리지날/1(세트 선택(선택안함))
408,오랜만에 먹는데 맛있어요!,허니콤보/1(세트 선택(선택안함))
409,완전 맛있또용 ><,"허니오리지날/1(세트 선택(선택안함)),레드디핑소스/1,무우/2"
410,맛과 양 만족합니다.,"반반오리지날/1(세트 선택(교촌샐러드（세트）,선택안함))"
411,전설의 미각의제왕~꿀~치킨 짱 입니다,"허니콤보/1(세트 선택(교촌샐러드（세트）,선택안함))"
412,잘먹어었습니다....,반반윙/1(세트 선택(선택안함))
413,잘먹어었습니다....,반반오리지날/1(세트 선택(선택안함))
414,오랫만에 교촌 먹었네요 배달료때문에 안시켰는데 다음에 또 기회되면 시켜먹을께요,레드오리지날/1(세트 선택(선택안함))
415,배달엄청빨랐어용! 살살은 처음먹어봤는데 금방 물리네요.. 다음부턴 허니콤보먹으려구요 ㅠㅎㅎㅎ,"살살치킨/1(세트 선택(선택안함)),잠발라야소스/1"
416,치킨 값도 저렴한 편이 아닌데 배달비를 따로 받는 게 좀 늘 시켜먹기 망설여지게 합니다. 콜라 큰 거로 추가할 수 있는 선택지가 없다는 것도 아쉽습니다. 치킨은 맛있어요.,허니콤보/1(세트 선택(선택안함))
417,매운맛은 없고 짠맛만 강해요 시리즈 특유맛에 집중해주셨음 합니다,레드윙/1(세트 선택(선택안함))
418,후회없는 선택 교촌윙,교촌윙/1(세트 선택(선택안함))
419,진짜 너무 너무 맛있어요!!😊😊,살살치킨/1(세트 선택(선택안함))
420,항상 맛있는 치킨 감사합니당♡♡♡😍😍,"살살치킨/1(세트 선택(웨지감자（세트）,선택안함))"
421,아주 맛있어요~레드,"레드윙/1(세트 선택(교촌샐러드（세트）,선택안함))"
422,믿고먹는 교촌취킨입니다,반반콤보/1(세트 선택(웨지감자（세트）))
423,ㅇ,허니콤보/1(세트 선택(선택안함))
424,배달비가 슬프지만.... 맛있었어요,교촌라이스세트/1
425,맛잇었습니다:-) 근데 웨지감자 너무 적어요ㅠㅠ,레드콤보/1(세트 선택(웨지감자（세트）))
426,어쩔땐 마르고 푸석푸석한데 오늘은 개 촉촉 바삭했음! 매번 이랬으면 ㅠㅠ,레드오리지날/1(세트 선택(선택안함))
427,맛있어요 굿굿굿굿굿,허니콤보/1(세트 선택(선택안함))
428,오랜만에 시켯는데 양이 왜이렇게 줄엇죠ㅜㅜ 다른지점보다 짜고 맵네요,반반콤보/1(세트 선택(선택안함))
429,역시 맛있어요!!!,허니콤보/1(세트 선택(웨지감자（세트）))
430,맛있게 잘 먹었습니다!,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/2"
431,배달지를 헷갈려하셔서 많이 기다렸어요 ㅜㅜㅠㅠㅠ,교촌콤보/1(세트 선택(선택안함))
432,달달하니맛있네요 양이 그리많지는안아요,"허니오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
433,맛있어여 신속배달,반반오리지날/1(세트 선택(선택안함))
434,"맛있어요,담에도 주문할깨요",레드콤보/1(세트 선택(선택안함))
435,배달 빨랐구요 음식상태 버삭하게 좋았어요,"교촌윙/1(세트 선택(웨지감자（세트）,선택안함))"
436,맛은 있지만 배달비가 생겨서 쫌..,반반윙/1(세트 선택(선택안함))
437,맛의 편차가 심한데 맛날 땐 겁나 맛남,레드오리지날/1(세트 선택(선택안함))
438,맛있어요 단골집~~~~~~~,반반윙/1(세트 선택(선택안함))
439,오랜만에 교촌치킨 먹었는데 역시 맛있네요,허니콤보/1(세트 선택(선택안함))
440,맛있고 배달도 빨라요,교촌오리지날/1(세트 선택(선택안함))
441,맛있고 다 좋은데 배달료 별도로 받아서 안좋아요,허니콤보/1(세트 선택(선택안함))
442,언제 먹어도 맜나네요 교촌치킨이 진리임,허니콤보/1(세트 선택(선택안함))
443,교촌입니다. 교촌이에요,교촌오리지날/1(세트 선택(선택안함))
444,교촌의맛을 좋아한다 배달료2천원이 붙었지만...... 모르겠다,반반윙/1(세트 선택(선택안함))
445,배달시간도 적당했고 치킨도 맛있었어요 근데 튀김옷이 심하게 두꺼웠어요ㅜㅜ 한번도 이런적은 없었는데...,허니콤보/1(세트 선택(선택안함))
446,생각보다 더 빠르고 직원들도 너무 친절해서 좋습니다.,반반오리지날/1(세트 선택(선택안함))
447,배달빠르고 맛있어요,반반오리지날/1(세트 선택(선택안함))
448,잘 먹었습니다.,교촌후라이드/1(세트 선택(선택안함))
449,아들이 허니콤보를 넘좋아해요,허니콤보/1(세트 선택(선택안함))
450,잘먹어었습니다......,교촌윙/1(세트 선택(선택안함))
451,맛있습니다. 하지만 너무 비싸요ㅠㅜ,허니콤보/1(세트 선택(선택안함))
452,오늘은 다른날과달리 딱딱하고 냄새도 나네요 미리 튀긴걸 다시보낸거처럼 애들도 안먹고 별로먹지도 못하고 버리네요 다음엔 잘보내주세요,교촌오리지날/1(세트 선택(선택안함))
453,배달비가 아쉽지만 맛있게 잘 먹었습니다,반반콤보/1(세트 선택(선택안함))
454,맛있게 잘먹었어요~오늘 또 시켜먹을려구요,허니콤보/1(세트 선택(선택안함))
455,아주아주 맛있어요~~,교촌오리지날/1(세트 선택(선택안함))
456,항상 시키지만 최고예요,반반오리지날/1(세트 선택(선택안함))
457,아주 맛있고 배달빨라요,교촌오리지날/1(세트 선택(선택안함))
458,맛있어요 근디 살이 좀더 차있었으면 좋겠어요... 타 교촌이랑 다른것같아요,살살치킨/1(세트 선택(선택안함))
459,양도 맛도👍👍👍 배달도 엄청 빨리 왔어요!!! 잘 먹었습니다~,"반반오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
460,역시 치킨은 교촌치킨....!!!!,교촌오리지날/1(세트 선택(선택안함))
461,소이살살 맛있어요^^,소이살살/1(세트 선택(웨지감자（세트）))
462,늘시켜먹어요 양도많고 맛도좋고 너무좋아요,교촌오리지날/1(세트 선택(선택안함))
463,예상시간보다 빠른 배달 교촌오리지널은 바삭한 간장소스의 맛있는치킨 좀 짜지만 않으면 좋겠다,교촌오리지날/1(세트 선택(선택안함))
464,자주시켜먹어요.아이들이 좋아하는 허니콤보 강추합니다,허니콤보/1(세트 선택(선택안함))
465,마시쪄어어어어어어어ㅓ어너너어너엉,허니오리지날/1(세트 선택(선택안함))
466,항상 레드윙만 시켜 먹는데 확실히 명지대 점이 제일 바삭바삭 하고 맛있어요 ~,반반윙/1(세트 선택(선택안함))
467,양이작지만 맛있어요!,허니콤보/1(세트 선택(선택안함))
468,맛있어요~ 다음에 또 주문할게요,허니콤보/1(세트 선택(선택안함))
469,항상 변함없지만 맛잇는 그 맛,레드콤보/1(세트 선택(선택안함))
470,Goodgoodgood,"레드스틱/1(세트 선택(선택안함)),레드윙/1(세트 선택(교촌샐러드（세트）))"
471,닭살보다는 튀김옷이 맛있어서 늘 주문합니다,레드오리지날/1(세트 선택(선택안함))
472,맛있네요. 잘 먹었어요.,"반반오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
473,매번시키지만 맛나요,교촌오리지날/1(세트 선택(선택안함))
474,마시쪄어어어어어ㅓ아어어ㅓ어어어어어어어ㅓ,
475,마시쪄어어어어어어어어ㅓ어어엉,"허니오리지날/1(세트 선택(선택안함)),레드디핑소스/1"
476,살코기가 20% 부실한 느낌이드네요...,교촌라이스세트/1
477,앙 맛있띠 기모띠,"레드콤보/1(세트 선택(선택안함)),잠발라야소스/1"
478,맛있어요.,허니콤보/1(세트 선택(웨지감자（세트）))
479,허니콤보는 좋은데 오리지날은 딱딱하고 튀김만 있네요 ㅠ,"교촌오리지날/1(세트 선택(선택안함)),레드디핑소스/1"
480,배달도 좋고 맛도 좋아요,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/1"
481,항상 따뜻하게 배달해주셔서 감사해요 맛있게 잘 먹었습니당😀,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함))"
482,딱딱한튀김먹다가 상처가 났어요ㅠㅠ,허니오리지날/1(세트 선택(선택안함))
483,항상먹는거라서여 ~ 좀 오래? 조금 기다럈네여..애들이 목이삐지는줄 ㅋㅋㅋ 너무 좋아해서요~ 오자마자 애들 마구 뜯어먹어서 사진을 못찍었네요 하하하 또시킬게욯ㅎ,교촌윙/1(세트 선택(웨지감자（세트）))
484,항상시켜먹는교촌치킨입니다,"교촌오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
485,정말 맛있었어요!배달도 빠르고요!,반반오리지날/1(세트 선택(선택안함))
486,맛있어요 항상^^!!,소이살살/1(세트 선택(선택안함))
487,오랜만에 교촌 시켰는데 맛있네요 오늘 재주문 합니다,교촌콤보/1(세트 선택(선택안함))
488,맛있어요 치밥으로 딱이네요,
489,맛있었고 많아서 배불렀습니다 배달은...집앞에서 크락션 누르고 건너편집두드리고있던데용ㅋㅋㅋㅋ,레드콤보/1(세트 선택(선택안함))
490,굿~ 맛있어요~ 바삭바삭하니 좋네요ㅋㅋㅋ,
491,그럭저럭 나쁘지않음,허니콤보/1(세트 선택(선택안함))
492,"매일 허니,레드 콤보만 먹어오다 시켜봤는데 역시나 맛있더라고요 치킨은 교촌.",교촌라이스세트/1
493,배송이 좀 걸린편이었지만 역시 맛은 🙌,"레드오리지날/1(세트 선택(선택안함)),레드디핑소스/1"
494,아들이 넘좋아하는 허니콤보 좋아요,허니콤보/1(세트 선택(선택안함))
495,역시 맛있었어요!!잘먹었숨다😍,"교촌오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
496,맛이 없었던 적이 없어요..진짜 최고에요 사랑합니당😁😁,살살치킨/1(세트 선택(선택안함))
497,살살치킨만 몇번을 먹는지 모르겠어요!정말 체고!!😍,살살치킨/1(세트 선택(선택안함))
498,넘넘넘넘넘 맛있어요,반반오리지날/1(세트 선택(선택안함))
499,맛나고 좋아요 레드콤보 짱ㅎㅎ,"교촌오리지날/1(세트 선택(선택안함)),레드콤보/1(세트 선택(선택안함))"
500,치킨조하~~~~~~~♡,
501,교촌치킨은 언제나 진리,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함))"
502,넘비싸요..배달비받고...,레드콤보/1(세트 선택(웨지감자（세트）))
503,좋아요ㅎㅎ늘 먹지만 굿,레드콤보/1(세트 선택(선택안함))
504,맛있고 배달도 빨라요,반반오리지날/1(세트 선택(선택안함))
505,맛있떠여너무너무너무너무,레드오리지날/1(세트 선택(선택안함))
506,매콤하고정말루맛있어요,"레드콤보/1(세트 선택(웨지감자（세트）,선택안함))"
507,치킨이 너무 딱딱하고 간이 너무 약했어요 ㅠㅠㅠㅠ 튀김에 양념도 잘 안묻고 무엇보다 치킨이 너무 딱딱해요 왜그렇게 딱딱한거죠... 원래 닭가슴살 좋아하는데 ㅠㅠㅠ 딱딱해서 못먹겠더라구요,반반오리지날/1(세트 선택(선택안함))
508,배달이 엄청 빨라 놀랐네요^^ 교촌은 늘 맛있어용^^,허니콤보/1(세트 선택(선택안함))
509,맛있게 잘 먹었습니다:),반반오리지날/1(세트 선택(선택안함))
510,핵존맛탱 허니오리지날,허니오리지날/1(세트 선택(선택안함))
511,굳굳. 오리지날보단 허니,교촌오리지날/1(세트 선택(선택안함))
512,집에있는데보다 훨씬빨라용,허니오리지날/1(세트 선택(선택안함))
513,맛있었어요 역시 교촌,반반오리지날/1(세트 선택(선택안함))
514,맛있어요 배달 빨라요,반반콤보/1(세트 선택(선택안함))
515,잘 먹었습니다~~!!@,"교촌오리지날/1(세트 선택(선택안함)),허니오리지날/1(세트 선택(선택안함))"
516,배송빠르고 아주좋아요,"교촌오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
517,배송빠르고 맛있어요,레드콤보/1(세트 선택(선택안함))
518,맛있고 배달도 친절하세요!!!,반반콤보/1(세트 선택(선택안함))
519,생각보다 양도 많고 맛있네용,"레드콤보/1(세트 선택(선택안함)),허니콤보/1(세트 선택(선택안함))"
520,배달고 빠르ㅂ고 맛있어요 잘먹엇어요,"교촌콤보/1(세트 선택(선택안함)),레드콤보/1(세트 선택(선택안함))"
521,그냥치킨맛이었음...,"레드스틱/1(세트 선택(웨지감자（세트）,선택안함))"
522,"맛난 치킨, 신속한 배달. 감사히 잘 먹었습니다.",교촌오리지날/1(세트 선택(선택안함))
523,먹어본 교촌치킨중 이리 맛나고 촉촉한 치킨은 처음이네요~~^^,반반콤보/1(세트 선택(선택안함))
524,배달도 빠르고 맛도있어요. 번창하세요.,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/1,잠발라야소스/2"
525,무난하게 괜찮았습니다!,"허니오리지날/1(세트 선택(선택안함)),레드디핑소스/1"
526,맛잇음요ㅋㅋㅋㅋㅋㅋ,허니오리지날/1(세트 선택(선택안함))
527,항상 시켜먹는데 항상 맛있어용~~,살살치킨/1(세트 선택(선택안함))
528,제가 좋아하는 윙봉이라 더 맛있네요!!👍,허니콤보/1(세트 선택(선택안함))
529,배달이 시간약속보다 빨리 왔군요.,반반오리지날/1(세트 선택(교촌샐러드（세트）))
530,넘나 맛잇는거시야아아,반반오리지날/1(세트 선택(선택안함))
531,ㄴㄷㅅㄴㄷㅂ늡늡ㄴㄷㅂㄴㄷㄱㄴㄷ,"반반오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
532,45분소요예정 문자받았는데 30분걸렸어요. 적당히 튀겨져있고 감자도 맛있어요.,"허니오리지날/1(세트 선택(웨지감자（세트）,선택안함))"
533,맛납니다아 늘 최고에요 양도 많궁,허니오리지날/1(세트 선택(선택안함))
534,넘나맛있는거시야 헤헤,레드콤보/1(세트 선택(선택안함))
535,넘 맛잇네요~ 배달도빠르고요^^,허니콤보/1(세트 선택(선택안함))
536,오랜만에 반반세트 먹으니 맛있어요!!!배달도 적당한 시간에 오고 맛도 좋아요,반반오리지날/1(세트 선택(선택안함))
537,양도 많고 허니콤보에 레드 소스 궁합 좋아요 :),"허니오리지날/1(세트 선택(선택안함)),레드디핑소스/2"
538,양도 많고 완전 맛나게 먹었어용,허니오리지날/1(세트 선택(웨지감자（세트）))
539,잘 먹었습니다:),반반오리지날/1(세트 선택(선택안함))
540,맛있어요 교촌치킨 매일먹고싶음,"허니콤보/1(세트 선택(선택안함)),레드디핑소스/2,잠발라야소스/1"
541,교촌하면 짠맛 단맛 오짐 근데 먹다보면 질림 ㅠ,반반오리지날/1(세트 선택(선택안함))
542,자주 시켜먹는데 이번엔 양념이 너무 짰어요ㅜㅜ 허니도 아니고 간장도 아닌 느낌ㅜㅜ 이번 같은 경우는 첨 이었는데... 다음에 시킬때는 맛있었으면 좋겠네요ㅎㅎ,허니콤보/1(세트 선택(선택안함))
543,역시치킨은교촌이닥닥닥,"반반오리지날/1(세트 선택(선택안함)),소이살살/1(세트 선택(선택안함))"
544,맛있게 잘먹었어요~~,허니오리지날/1(세트 선택(선택안함))
545,항상 배달이 빨라요,허니콤보/1(세트 선택(선택안함))
546,바삭바삭 아주 맛있어요,반반윙/1(세트 선택(선택안함))
547,허니콤보와 웨지감자 맛있어요!,"허니콤보/1(세트 선택(웨지감자（세트）)),레드디핑소스/1"
548,믿고 먹는 곳!!교촌레드콤보!!,레드콤보/1(세트 선택(선택안함))
549,덜 느끼해서 자주 시켜 먹어요 맛있어요,레드윙/1(세트 선택(웨지감자（세트）))
550,굿맛있어용 또먹을게요,반반오리지날/1(세트 선택(선택안함))
551,배달 빠르고 맛 좋습니다,허니콤보/1(세트 선택(선택안함))
552,맛있어요ㄱㄱㄱㄱㄱㄱ,허니오리지날/1(세트 선택(선택안함))
553,잘먹었습니다ㅋㅋㅋㅋㅋ,반반오리지날/1(세트 선택(선택안함))
554,치킨 맛있어용~~~~~~~~~,교촌콤보/1(세트 선택(선택안함))
555,영염이 잘발라져서 왔어요 리뷰를 쓰니 개선이 되네요,반반콤보/1(세트 선택(선택안함))
556,조카네까지 두마리샀어요. 따끈하게 배달해주시고 맛있어요,"허니오리지날/2(세트 선택(선택안함)),레드디핑소스/1"
557,배달은 75분걸린댔는데 60분만에 왔고 올림픽땜에 주문 많을텐데도 빨리와서 좋았어요ㅋㅋ 조금 식어서 그랬지만 양도 많고 푸짐하게 잘먹었어요! 맛있었습니다,반반윙/1(세트 선택(선택안함))
558,양념은 같은 교촌인데 이곳이 맛이 없네요. 이상하게.,반반오리지날/1(세트 선택(선택안함))
559,느끼하지않아서 자주 시켜 먹어요~,레드윙/1(세트 선택(선택안함))
560,맛잇어요 맛잇어요 !ㅁ,반반콤보/1(세트 선택(선택안함))
561,맛있고 빠르고 양도 많네요~,허니오리지날/1(세트 선택(선택안함))
562,맛있어요ㅋㅋ배달 빨라요,반반오리지날/1(세트 선택(선택안함))
563,튀김옷도 바삭바삭하구 허니오리지널 시켰는데 달지도않구 딱 적당해서 잘먹었어요!! 배달아저씨도 착하셨어요!!,허니오리지날/1(세트 선택(선택안함))
564,맛도 좋고 배달 빨리와서 굿~~,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함))"
565,맛있어요 양은 작지만 자주 시켜먹어요,레드윙/1(세트 선택(선택안함))
566,맛있어요매운맛이좋은데많이먹으면매워요,레드스틱/1(세트 선택(선택안함))
567,교촌은 늘 맛있어요 ^_^**,반반오리지날/1(세트 선택(선택안함))
568,자주시켜먹는편임니다. 애가좋아해서요^^,반반콤보/1(세트 선택(선택안함))
569,"두번째주문>,<너무 맛있어요^^",반반콤보/1(세트 선택(선택안함))
570,"너무맛있어요~ 역시 교촌은 간장이 최고인듯>,<",교촌오리지날/1(세트 선택(선택안함))
571,배달도 빠르고 맛도 좋습니다!!,허니콤보/1(세트 선택(선택안함))
572,레드라 덜 느끼해요,레드윙/1(세트 선택(선택안함))
573,저번보단 덜 맛있어진 것 같지만 기분탓이겠죠. 교촌이라 맛있어용,허니콤보/1(세트 선택(선택안함))
574,너무 맛나요~~~~~~~~~~~,레드콤보/1(세트 선택(웨지감자（세트）))
575,잘 먹었습니다.....,교촌콤보/1(세트 선택(선택안함))
576,오리지널 맛있어여!! 근데 배달이 넘 늦어여ㅠㅠ,교촌오리지날/2(세트 선택(선택안함))
577,맛잇어요!!!!!!,반반콤보/1(세트 선택(선택안함))
578,맛잇어요 배달도빨리왓어요!,반반콤보/1(세트 선택(선택안함))
579,배송 75분걸린다고 했는데 40분만에 왔어요!! 잘먹었습니당! 제 기준에는 조금 더 익혔으면 더 맛있었을 것 같아요!,허니콤보/1(세트 선택(선택안함))
580,오지구옄ㅋㅋㅋㅋ지리구요,교촌윙/1(세트 선택(선택안함))
581,튀김이 조금 탄 느낌? 오래튀긴느낌?이였지만 치킨은 맛있다,반반오리지날/1(세트 선택(선택안함))
582,양념이 골고루 발라지지 않았어요,"교촌오리지날/1(세트 선택(선택안함)),레드오리지날/1(세트 선택(선택안함))"
583,배달 빠르고 맛있어요,허니콤보/1(세트 선택(선택안함))
584,배달이 좀 늦고 치킨이 좀 많이 식어서 왔네요. 배달원은 친절하고 식었는데 맛은있네요,레드콤보/1(세트 선택(선택안함))
585,역시 굿......!!!!!!!!,레드콤보/1(세트 선택(선택안함))
586,교촌은 진리입니다/,"허니콤보/1(세트 선택(웨지감자（세트）,선택안함))"
587,믿고 시키는 교촌입니다 웨지감자도 맛있네요!,"반반콤보/1(세트 선택(웨지감자（세트）,선택안함))"
588,교촌치킨은 믿고 먹는 브랜드입니다 굿굿,반반콤보/1(세트 선택(웨지감자（세트）))
589,늘 잘먹고있습니다. ^^배달도빠르고맛있어요!,허니오리지날/1(세트 선택(웨지감자（세트）))
590,평소레드만 먹다가 오리지날이랑 반반시켰는데 맛있게 잘 먹었습니당ㅎㅎ 생각보다 배달도 빨리와서 좋았어요 :),반반오리지날/1(세트 선택(선택안함))
591,양도 많고 맛도 있었습니다 항상 잘 먹고 있습니다,반반콤보/1(세트 선택(선택안함))
592,교촌치킨 허니콤보 인생 치킨..,허니콤보/1(세트 선택(웨지감자（세트）))
593,좀 짜네요.....,반반오리지날/1(세트 선택(교촌샐러드（세트）))
594,배달도 빠르구 너무 맛있개 잘 먹었어용 ㅎㅎ,반반콤보/1(세트 선택(선택안함))
595,맜있었는데ㅡ오늘은 조금 느끼한 편이었어요,허니콤보/1(세트 선택(선택안함))
