,리뷰,메뉴
190,맛있게 잘 먹었어요~ 양도 좋네요^^,순살반반치킨（후라이드반＋양념반）/1
191,비린내가 나는걸 참고 먹는다는 가정하에 괜찮았음,두마리 순살（후라이드＋양념）/1
192,잘먹엇습니다 ~ 감사합니다,"두마리 순살（양념＋간장）/1,사이다 500mL/1"
193,배달도 잘해주시고 좀더 빠삭했으면 더 제취향이었을것같지만 취향이니 ㅋㅋㅋㅋ 감사합니다 많이파세요,순살반반치킨（후라이드반＋양념반）/1
194,양념은 그냥 일반영념맛인데 튀김이바삭한게 좋네요 심야치킨치고 좋네요,두마리 순살（양념＋간장）/1
195,배달빠르고 맛은괜찮아요,"두마리 순살（양념＋간장）/1,콜라 1.25L/1"
196,배달 *같이느리네 진짜 장난치나 주문완료쳐띄운지20분인데 아직까지도노배달 ㅋㅋㅋㅋ,순살양념/1
197,치킨에서 안좋은 냄새가나요 비린내라고해야하나 상한냄새같은게나서 못먹고 버렸네요,순살반반치킨（후라이드반＋양념반）/1
198,넘 맛있었고 좋았어요. 다음엔 사이다 주세용,"두마리 순살（양념＋간장）/1,사이다 1.25mL/1"
199,튀김옷이 너무 딱딱해서 포크로 찍히지를 않음 ㄷㄷ 치킨에 간장 소스도 잘안묻어있고 살도 안부드러움....... 원래 리뷰 안쓰는데 순살치킨억 포크 안들어가는거 보고 충격먹어서 씀 ㄷㄷ,두마리 순살（양념＋간장）/1
200,맛있어요~~~~~~~,반반치킨（후라이드반＋양념반）/1
201,순살 두마리 시켰는데 양이 진짜 많네요. 맛도 괜찮고 자주 시켜먹을께요,두마리 순살（양념＋간장）/1
202,맛도 좋고 배딸도 빨리하는데 시키는 거와 일치하지 않아요,"두마리 순살（후라이드＋양념）/1,콜라 1.25L/1"
203,그 시간까지 하는 치킨집이 별로 없는데 배달 빨라서 좋았어요~ 맛있게 먹었습니다,두마리 순살（후라이드＋간장）/1
204,진짜 여기는 그냥 맛이없네요 ㅋㅋ 2번까지는 속았는데 3번은 속찌않고 절대로 안시켜먹을께요 ㅎㅎㅎ,"두마리 순살（후라이드＋간장）/1,양념소스/1,콜라 1.25L/1,사이다 500mL/1"
205,맛있어요 먹을만해요!,두마리 순살（양념＋간장）/1
206,괜춘했어요 맛은 그냥,두마리 순살（양념＋간장）/1
207,양도 좋고 배달도 빨리하고 맛도 참 좋다,"두마리 순살（후라이드＋간장）/1,콜라 1.25L/1"
208,잘먹엇습니다아아아아아어아,두마리 순살（양념＋간장）/1
209,나름 먹을만하고 괜찮았음,순살반반치킨（후라이드반＋양념반）/1
210,really good and very good service.,순살반반치킨（후라이드반＋양념반）/1
211,정말 잘 먹엇어요 감사합니다,
212,양념소스 챙겨주시지도않고...간장 맛이조금나고 너무별로인데요?,"두마리 순살（후라이드＋간장）/1,양념소스/1,치킨무/1,콜라 1.25L/1"
213,ㅋㅋㅋ ㅋㅋㅋ ㅋㅋㅋ,두마리 순살（후라이드＋간장）/1
214,맛있어요~ ㅎㅎ 처음 먹어봤는데 괜찮은것 같아요 ㅎ,반반치킨（후라이드반＋양념반）/1
215,맛은 솔직히 진짜 별로... 그래도 배달하시는 분이 친절하세요,순살양념/1
216,맛있었어요~ 감사합니다,순살반반치킨（후라이드반＋양념반）/1
217,신선하고 맛 좋았어요. 또 주문하고 싶네요,순살반반치킨（후라이드반＋양념반）/1
218,이른시간에 시켜먹느라 여기밖에열린곳이 없어서 시켜먹었는데 양도많았고 후추맛이 많이나서 좋았어요 맛있게먹었습니다!,후라이드 치킨/1
219,완전 맛있어요!! 양도 많고 배달도 빨리와여,두마리 순살（양념＋간장）/1
220,양많고 좋았습니다!!!!,"후라이드 치킨/1,콜라 1.25L/1"
221,마시써요~ 😁😁😁,두마리 순살（양념＋간장）/1
222,양이 정말많았음 근데 튀김이 덜익은건..?,순살반반치킨（후라이드반＋양념반）/1
223,양이진짜 다른곳 보다 많은데 튀김옷이 넘 많아유 살코기 양만 따졌을땐 보기보다 양이적음...,두마리 순살（양념＋간장）/1
224,진짜 살다살다 치킨이 쓰고 딱딱해서 도저히 씹질 못할 정도로 맛 없는 치킨은 처음 맛 봅니다. 질보다 양인가 진짜 최 악 입니다.,"순살반반치킨（후라이드반＋양념반）/1,치킨무/1,사이다 500mL/1"
225,배달은좀느리지만 맛은보장해요배달은좀느리지만 맛은보장해요배달은좀느리지만 맛은보장해요배달은좀느리지만 맛은보장해요,두마리 순살（양념＋간장）/1
226,맛있어요!!!!!!,두마리 순살（양념＋간장）/1
227,양이 좀 아쉬웠지만 맛있어요!! 굿굿!!,두마리 순살（양념＋간장）/1
228,최악이네 20분오바되서 배달와서 취소함,"순살반반치킨（후라이드반＋양념반）/1,콜라 500mL/1"
229,배달시킨지 지금 1시간35분째 안오고있고요 전화하니까 전에갔다고 해서 15분뒤전화하니까 5분전에갔다고 계속 그러네요 지금 55분뒤배달온다떳는데 1시간40분째야되서 받았는데 다식어서오고 다시는안시켜먹어야겠네요 별 1개도아까워요,순살반반치킨（후라이드반＋양념반）/1
230,리뷰가 늦어서 연속으로 씁니다~ 며칠 사이에 두 번 연속으로 시켜먹어버렸네요 ㅋㅋㅋ,"두마리 순살 양념/1,콜라 1.25L/1"
231,정말 맛있고 양도 푸짐한 통큰두마리치킨! :-),두마리 순살 양념/1
232,굿입니당 ㅎㅎㅎㅎ맛잇어요,
233,간장개맛잇어욬ㅋㅋㅋㄱ,"두마리 순살（후라이드＋간장）/1,콜라 1.25L/1"
234,의외의 맛집이었음 양도 푸짐함,순살반반치킨（후라이드반＋양념반）/1
235,맛은 그럴듯해요 배고프니까요 배달도 빨랐죠 40분 양많이가 이 많이인가요? 다른곳에서 한마리시킨양인데? 난 두미리시켰는데? 사이즈가 손가락3마디 넘어서는게 없어요 순살의 고증이다? 아니죠? 3번사진보세요 사진 더 올릴수있었으면 bbq랑 네네치킨이랑 여기치킨이랑 비교하는거 보여드릴탠대 진심 너무하시네요. 참고로 마지막사진은 bbq순살 한마리 따로시킨겁니다 손님들이 불만 말할때 바꾸셔야 장사 오래갑니다 진심이에요,"두마리 순살 후라이드/1,콜라 1.25L/1"
236,맛은 그냥그랬어요 기름에 너무쩔구 튀김옷만많구 그래서그런지 양은 무지많았습니다 가성비 나쁘지않아요 배달시간도 잘지켜주셨습니다,두마리 순살（후라이드＋양념）/1
237,맛닛어요 짱짱맨 짱짱,"두마리 순살（후라이드＋간장）/1,양념소스/1,사이다 1.25mL/1"
238,싼맛...기초적인 맛이 필요할때 딱 좋은 맛~ ㅎㅎ,두마리 순살（후라이드＋양념）/1
239,콜라 500ml제공이라고써있는데 245ml쩌리줬어요 맛은있어요,두마리 순살（양념＋간장）/1
240,전화로 바로튀긴게아닌거같다고 말씀드렷더니 아니라고하시면서 잡아때시네요 간장치킨인데 간장찍먹 치킨같고 밑에국물이 잔뜩잇어서 짜고 조미료맛네 극혐이고 양념은 짠맛조절도안되잇고 튀김상태도 튀김맛도안나고 질겅질겅씹히네요 다시는 안시키려고합니다 만구처넌 날렷네요,두마리 순살（양념＋간장）/1
241,밤늦게도 배달빠르다,후라이드 치킨/1
242,배달도 빠르고 양도 많고 진짜 다 좋은거 같아서 자주 이용하게 됩니다,두마리 순살（양념＋간장）/1
243,진짜 배고플 때만 드세요.,후라이드 치킨/1
244,아니 배달이 늦으면 애초에 소요시간을 길게 보내던가 시발 소요시간은 45분정도라고햐놓고 한시간이 넘어도 쳐 오지를 않네 시발,두마리 순살（양념＋간장）/1
245,🐔🐔🐔🐔🍺🍺🍺🍺하하하하하,두마리 순살（후라이드＋양념）/1
246,먹을거 없을때 찾다찾다 시키는집 치킨이 참 질김 턱주가리 나감 엄청짬,두마리 순살（양념＋간장）/1
247,그냥 시켜먹을데가 없을때 여기서 먹어요 전 악평남길정도로 맛이 나쁘진않은데.. 뭐 사람마다 느끼는건 다르니까요..ㅋ 근데 배송요청사항은 안읽는게분명함 한번도 뭔가 요청한데로 온적이 없음.,순살반반치킨（후라이드반＋양념반）/1
248,정신을 어따놓고 장사하나 뼈있는거 시켯는데 순살 온게 벌써 몇번째야,
249,양념반 후라이드반이요~ 가격대비 양도 많고 괜찮은데 왜이렇게 평이 안좋은지 모르겠네요 야식으로 맥주랑 먹기에 괜찮은 맛,순살반반치킨（후라이드반＋양념반）/1
250,치킨이 이렇케 맞업는 맞은 처음 느껴봐요~~샘내가 나는것같기도하고~~처음으로 맞업는치킨 먹어봣어요~~ㅡㅡ,
251,서비스는 좋은거 같지만 닭상태는 좋지 않은거 같아요 껍질이 딱딱한 것도 많고 안에 살이 질긴 것도 많고 별로네요,"순살반반치킨（후라이드반＋양념반）/1,사이다 500mL/1"
252,진짜 맛잇어요 만족합니다 돟아요,
253,"쫌 먹고나서 찍은사진이긴 하지만 양도 많고, 맛있습니다. 배달예정시간에 맞춰서 배달 해 주셨고, 친절하셨습니다. 감사합니다~~~!!",순살반반치킨（후라이드반＋양념반）/1
254,배달하는 아저씨분이 정말 좀 그렇네요 주소를 잘못입력한건 제잘못이지만 저도 예의를 갖추고 장소이름도 말씀드렸는데 말투부터 기분나쁘게 그러시면 안되죠 ㅎㅎ,
255,콜라 500ml 준다고 써있는데 막상 온건 245ml네요..,
256,맛없음...,
257,ㅕ,
258,맛있게해달라고부탁하면 뭐하나 만들어놓은치킨 재탕해서와서 뻑뻑함 배달하시는분은친절하시나 치킨이정말별로였음 평점자체가아까움,"후라이드 치킨/1,콜라 500mL/1"
259,그냥그랫습니다 야식이어서 잘 먹엇슺니다,
260,어재 잘먹어읍니다,
261,맛있어요!!! 배달도 진짜 빠르고~~~,반반치킨（후라이드반＋양념반）/1
262,역시 리뷰는 리뷰인듯 처음에 주문 전 리뷰를 보고 사람마다 차이가 있겠지라고 생각했다가 망함 ㅎㅎㅎㅎ 리뷰 나름 믿을만하네요 친구들이 이런치킨은 어떻게 만들어야하는지 궁금하기까지 합니다.ㅎㅎㅎㅎㅎㅎㅎㅎ 번창하세요~~~,
263,배달도 빨리오시고 양도 괜찮고 맛도 좋았는데 치킨 한조각에서 머리카락 비슷한게 같이 튀겨졌네요 조리하실때 조금만 신경써주시면 좋을거같아요!,
264,튀김조각이 더 많음,
265,치킨이 생각보다 괜찮았어요 아저씨가 진짜 너무너무 친절하시다는점이 정말 좋네요 괜찮았어요 ㅎ,
266,양이 너무너무 적네요 무슨 동네6000원짜리 강정먹는것같아요 ㅋㅋㅋ,
267,굿,
268,맛있게 잘먹었어요 친구도 맛있다고하네요,
269,순살양념+순살후라이드 바삭바삭 맛있는식감 맛도좋고 양도 많아 좋았습니다!!^-^/,
270,새벽야식굿,후라이드 치킨/1
271,아푸신 엄마께서 치킨 드시고 싶다고해서 시켜드렸는데 맛있게 드셨다고 하네요^^,
