,리뷰,메뉴
443,배달 시켯을때 거진 1시간정도 걸린다햇는데 예상보다 빨리와서좋앗고 조금식어서 왓지만 맛잇게 먹엇습니다~,
444,맛있어요^^,
445,"처음에 남가*점에서 시켰었는데, 가재울점이 훨씬 친절하고, 빠르고 맛있어요! 여기서만 세번째 주문이고, 앞으로도 여기서만 주문할거에요!!^^",순살뿌링클/1
446,..,
447,커리퀸 맛있네요. 닭이 엄청부드러웠어요 양념이 많이묻어와서 짠맛이 있었지만 양념은 조금만 넣어달라고하면 조금만 넣어준다고 하더군요... 이건 저의불찰이니 별점 5개남기고갑니다. 그리고 치즈볼은 사랑입니다,
448,항상 시켜 먹어요 무난히 맛있어요,커리퀸/1
449,늘 믿고 먹고있어요,순살맛초킹/1
450,AI영향 때문이지는 모르겠지만 치킨양이 많이 줄었네요. 20% 이상은 줄은듯합니다. 당분간 치킨은 자제해야겠어요.,"커리퀸/1,맛초킹（한마리）/1"
451,카레향이 좀 나네요.. 생각보다 뻑뻑해서 좀 실망스러웠어요,
452,맛나요!!,
453,맛있어요~~~,
454,뿌링클 처음 먹어보는데 맛있네요!!ㅎ.ㅎ배달도 빠른편이었구 따뜻해서 좋았어요~,뿌링클/1
455,배달빠르고 맛있어용,
456,빨리 오진 않았지만 포인트랑 쿠폰 써서 맛있게 먹었어요~ 좋아여 요기요!,해바라기후라이드치킨/1
457,화요일쿠폰으로 저렴하게 잘먹었습니다 ㅎ 개인적으로 조금 짜네요 ㅠㅜ,
