,리뷰,메뉴
183,맛있어요~~맛있게 먹으면 0칼로리겠지요ㅋㅋ,"왕갈비 오븐치킨 4조각/1,갓양념치킨 1조각/1,텐더스트립스 8조각/1,페트콜라（500ml）/1"
184,배달도 빨리오고 맛있어용,"NEW 징거더블다운맥스/1,핫윙 2조각/1,텐더스트립스 2조각/1,롱치즈스틱/1"
185,갓양념치킨 4조각시켰다니 갈비가왔네요 ㅎ,"갓양념치킨 4조각/1,NEW 징거버거세트/1(사이드변경(텐더떡볶이교환),음료변경(콜라))"
186,맛있게 먹어 습니다,트리플리치오리지널버거팩/1
187,오리지널 치킨 정말 좋아하는데 이날 오래된닭 쓰셨나봐요 누린내 나고 치킨 옷고 말라있었어요,오리지널치킨 6조각/1
188,맛있게잘먹었슥니다람쥐,"베스트디저트팩/1,블랙라벨클래식버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
189,맛있어양 많이 두세여,트리플리치오리지널버거팩/1
190,맛있게 잘 먹었습니다!,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거더블다운맥스/1"
191,맛있었어요 ㅎㅎ 배부르게 먹었어요~,"Summer버거팩/1,베스트디저트팩/1"
192,KFC는 언제나 맛있어요,"블랙라벨치킨 1조각/2,NEW 징거버거세트/1(사이드변경(올쉐킷치즈교환),음료변경(코크제로교환)),올쉐킷치즈시즈닝/1"
193,"햄버거는 대부분 맛있으나, 별로 맛없슴.",Summer버거팩/1
194,먹어도 먹어도 질리지 않는 여기 만의 특별 소스가 있는 거 같애요 정말 맛있어요 질리지 않아요,"오리지널치킨 1조각/4,올쉐킷치즈/1"
195,싹싹 비웠어요 Mail Mail 먹고 싶어요 그렇지만 자제 해야겠죠 Mail Mail 생각나는 그만 켄터키 프라이드 치킨,오리지널치킨 버켓세트/1
196,튀김이 조금 눅눅했지만 맛있었어요 또 시켜먹을거에요ㅎㅎ,핫크리스피치킨 버켓세트/1
197,오리지널 치킨 닭잡내 심합니다 콜라는 탄산감이 하나도 없었습니다,"NEW 치킨도버거도세트/1,오리지널치킨 1조각/1"
198,살이 살짝 붉은 부분도 있긴 했는데 잘 먹었어요!,"핫크리스피치킨 1조각/2,오리지널치킨 1조각/2,에그타르트/2"
199,늘 똑같아요 맛있어요,"NEW 징거더블다운맥스/1,NEW 징거버거/1,후렌치후라이（L）/2"
200,배송도 빠르고 맛도 좋네요.,"텐더스트립스 4조각/1,통오징어바이트 5조각/1,치킨너겟 4조각/1,콘샐러드/1,환타오렌지/1"
201,배달료 없어서 좋고 맛있어요!,"NEW 치킨도버거도세트/1,블랙라벨 에그타워버거세트/1"
202,배달도 빠르고 맛있네요,"핫크리스피치킨 1조각/4,비스켓/2,버터/1"
203,맛있네요 양도많고 나중애 또 시킬게요,"핫크리스피치킨 6조각/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이),음료변경(코크제로교환))"
204,맛있네요. 거리가 좀 있어서인지 살짝식음,블랙라벨치킨 버켓 8조각/1
205,배달이 좀 느렸네요,"NEW 징거버거세트/1(사이드변경(텐더떡볶이교환),음료변경(환타오렌지교환)),트위스터/2"
206,치킨나이트 가즈아~,"왕갈비 오븐치킨 1조각/1,블랙라벨치킨 1조각/2,핫크리스피치킨 1조각/2"
207,튀김옷이 너무 눅눅해서 기존 KFC맛이 나지 않네요 아마 복날이라 배달이 오래걸려 그런듯 합니다,핫크리스피치킨 6조각/1
208,"맛은 있는데, summer 치킨팩에 포함되있는 텐더 4조각이 안왔어요 거의 다 먹었을때쯤 텐더가 없는걸 발견해서 사진은 못찍었는데 이런거좀 신경써서 보내주셨으면 좋겠네요",Summer치킨팩/1
209,"역시 에그타르트! 치킨이예요! 에그타르트는 모양은 이렇게 왔지만, 잘먹었어요!","핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,에그타르트/6"
210,예상배달시간보다 20분이나 늦게 왔어요. 전화하려니까 벨누르네요. 요즘 계속 예정시간보다 20분정도는 늦어지네요. 라이더님들이 늦는건지 준비 자체가 늦는건지.. 버거세트에 감자튀김 대신 콘샐러드 바꿀수 있어서 좋았는데 없어졌네요.. 배달되는 감자튀김은 너무 눅눅해져서...,"오리지널치킨 4조각/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(환타오렌지교환))"
211,맛잇네요~너무 좋아요,"NEW 치킨도버거도세트/1,핫크리스피치킨 1조각/2"
212,늘 빠르고 맛있어요,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 징거버거/1"
213,코크제로굿 아메리카노도 나뿌지안음,"치킨불고기버거세트/1(사이드변경(비스켓교환),음료변경(코크제로교환)),코크제로/1,아이스아메리카노/1"
214,비스켓이맛잇습니다 올쉐킷맛릿움,"트위스터세트/1(사이드변경(비스켓교환),음료변경(코크제로교환)),통오징어바이트 5조각/1,코크제로/1"
215,너무 맛있고 배달도 빠르네요ㅎㅎ,핫크리스피버켓¸/1
216,버거 하나가 빠져서 실망했어요ㅠㅠ 콜라도 김이 너무 빠져있고! 버거랑 감자 다 식어있었어요..,"Summer버거팩/1,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),트위스터/1"
217,자주 시켜먹는 맛있는맛 잘먹었습니다 ~,"NEW 핫치즈징거버거/1,트위스터/1,버터/5,아이스아메리카노/1"
218,맛있게 잘 먹었습니다.,"왕갈비 오븐치킨 1조각/1,오리지널치킨 4조각/1,스위트칠리소스/1"
219,"버거세트 두 개 시켰는데 콜라가 한 개 밖에 안와서 라이더분께 묻고, 콜센터 전화하고 결국 매장에 직접 전화해야 함을 깨닫고 매장에 전화드렸더니 주문량이 너무 많아 실수가 있었다며 잘 해결해 주셨습니다^^ kfc햄버거 너무 좋아하는데 이렇게 배달되서 편하게 먹을 수 있어 너무 좋네요! 타워버거 징거버거 따뜻하게 와서 맛있게 잘 먹었습니다","NEW 타워버거세트/1(사이드변경(롱치즈스틱교환),음료변경(콜라)),NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
220,완전 맛있어요~♡-굿 역시 치킨은 KFC~!!,"파티버켓세트/1,텐더떡볶이/3"
221,아주 좋았습니다!!,"왕갈비 오븐치킨 4조각/1,트위스터/1"
222,약간 눅눅해져서 왔네요.. 크리스피 하지 않아여ㅠㅠ,핫크리스피버켓¸/1
223,맛있어요 또 시켜먹을거 같아요,핫크리스피치킨 1조각/8
224,좋아요 조아!!!!!,Summer버거팩/1
225,치킨은 역시 핫크리스피,"블랙라벨치킨 1조각/2,핫크리스피치킨 1조각/2,에그타르트/1,콘샐러드/1"
226,배달은 별로빠르지않아요,"베스트디저트팩/1,블랙라벨 에그타워버거세트/1"
227,다 쏟아져서 옴 종이가방 아래에 소스 다 묻음,"베스트디저트팩/1,왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,통오징어바이트 10조각/1"
228,맛있었는데 많이 눅눅했어요,"NEW 치킨도버거도세트/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/2,오리지널치킨 1조각/1"
229,맛있어 역시 케엪씨야,핫크리스피치킨 버켓세트/1
230,버거세트를 세개를 주문했는데 콜라도 안오고 콘샐러드도 안왔네요 배딜도 늦었는데 치즈스틱도 돌덩이네요,"NEW 핫치즈징거버거세트/1(사이드변경(롱치즈스틱교환),음료변경(콜라)),NEW 핫치즈징거버거세트/2(사이드변경(후렌치후라이),음료변경(콜라)),비스켓/1,콘샐러드/1"
231,버켓이 찌그러져서 오긴 했지만ㅎ 맛은 좋았어요~,오리지널치킨 버켓세트/1
232,잘 먹었습니다 다들 아시는 맛이죠,"NEW 치킨도버거도세트/1,올쉐킷치즈/1"
233,"항상 빠르고 따뜻하게 잘 와서 자주 시켜먹고 있는데요. 이번은 문제가 많았습니다 첫번째. 배달해주시는 분께서 문을 덜컹거릴 정도로 두드리셔서 가족들이 다 화들짝 놀랄 정도였구요. 누구시냐 여쭤봐도 대답 없으시다가 몇번 더 물어보니까 그제서야 배달이라고 하시더라구요. 더운 날 배달해주시는건 감사하지만, 늦은 저녁 배송에는 문을 되도록 조심히 두드려주세요. 두번째, 첨부한 사진처럼 콜라가 다 넘쳐있더라구요. 빨대 포장지 안까지 콜라가 차 있습니다. 너무 비위생적이라 콜라는 먹지 않았습니다. 앞으로 뚜껑 안 비닐 포장 신경 써주세요.","핫크리스피치킨 6조각/1,콘샐러드/1,코카콜라¸/1"
234,오늘은 배달도 20분이나 늦게 오고 치킨은 사이즈가 너무 작고.. 뻑뻑했네요... 징거버거는 맛있어요.,"오리지널치킨 6조각/1,NEW 징거버거세트/1(사이드변경(콘샐러드교환),음료변경(환타오렌지교환)),핫윙 4조각/1"
235,배달도 빠르고 좋숩니다,"왕갈비 오븐치킨 1조각/1,블랙라벨치킨 1조각/3,롱치즈스틱/1"
236,맛있어맛있다맛있어ㅎㄴㅎ,Summer버거팩/1
237,치킨 맛나게 먹었어요 9시 넘어 주문하니 1+1로 왔네요 감사합니다,"블랙라벨치킨 1조각/3,핫크리스피치킨 1조각/3"
238,맛잇어요 배달도 빨리오구요!!,"왕갈비 오븐치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
239,존나 늦게 오네 진짜,"베스트디저트팩/1,NEW 치킨도버거도세트/1,오리지널치킨 4조각/1"
240,양이 좀 적은감이있지만 너무 맛있네요,"핫윙박스 10조각/1,비스켓/1,콘샐러드/1"
241,배달도빠르고 맛있었어요,트리플리치오리지널버거팩/1
242,역시 믿고먹는 캐이에프씨,"핫크리스피치킨 6조각/1,스위트칠리소스/1,올쉐킷치즈시즈닝/1"
243,늦은밤에 주문해서 1+1으로 푸짐하게 먹었습니다.,"갓양념치킨 1조각/2,핫크리스피치킨 1조각/3,오리지널치킨 1조각/2"
244,트위스터는 갈수록 작아지는거 같아서 아쉽지만 맛있어요..,"베스트디저트팩/1,트위스터세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),트위스터세트/1(사이드변경(코울슬로교환),음료변경(콜라))"
245,Kfc는 치킨버거중 최고에요,"블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거버거세트/1(사이드변경(콘샐러드교환),음료변경(스프라이트교환))"
246,맛나게 잘먹었어요 빠른배달,파티버켓세트/1
247,"치킨패티가 너무 두꺼웠어요. 상대적으로 해시브라운은 또 너무 얇아서 형체도 잘 안보였고,, 타워버거는 해시브라운이 포인트인데 닭가슴살 맛만나서 맛의 조화가 좀 아쉬웠네요.","블랙라벨치킨 1조각/1,NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),에그타르트/1"
248,맛있게 잘 먹었습니다.,"블랙라벨치킨 1조각/4,핫크리스피치킨 1조각/1,스위트칠리소스/1"
249,치킨은 호불호가 좀 갈리는 맛이네요,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거버거/1,핫윙 2조각/1"
250,한개는 엄청 짜고 날개살은 엄청 퍽퍽하고 간이 약하네요 다음부터 검수하고 보내주세요,"핫크리스피치킨 6조각/1,롱치즈스틱/1,코울슬로/3,페트콜라（500ml）/1"
251,배달 빠르고 맛있어요,"트리플리치오리지널버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 타워버거/1,비스켓/1"
252,뭐 말이 필요한가?,"핫크리스피치킨 버켓세트/1,NEW 징거버거/1,스위트칠리소스/1"
253,배달이 느려서 조금 식어서 왔습니다. 식은것 빼고는 맛있고 양도 적힌 그대로 잘 왔습니다.,블랙라벨치킨 버켓 8조각/1
254,무조건 직접 가서 먹는걸로ㅠㅠ 다 식고 콜라는 김 다 빠져서 버려야됨..,"Summer버거팩/1,올쉐킷치즈시즈닝/1"
255,역시 빠르고 맛있는 켚씨,"NEW 징거더블다운맥스세트/1(사이드변경(비스켓교환),음료변경(콜라)),트리플리치오리지널버거세트/1(사이드변경(비스켓교환),음료변경(스프라이트교환))"
256,치킨은 언제나 최고!! 텐더떡볶이는 비추입니다 ㅜㅜ 너무 눅눅하고 별로예요,"블랙라벨치킨 1조각/2,오리지널타워버거 세트/1(사이드변경(후렌치후라이),음료변경(콜라)),텐더떡볶이/1"
257,케이 에프 씨 좋습니다 굿,Summer버거팩/1
258,개꿀맛이였어요 다른 치킨집보다 더 깔끔함,블랙라벨 에그타워버거세트/2
259,배달이 빠르고 맛있습니다,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,NEW 징거더블다운맥스/1"
260,일반 치킨집보다 훨씬 퀄리티있고 맛있어요 완전 최고!! 특히1+1 나이트 스페셜 강추에요,"갓양념치킨 1조각/3,핫크리스피치킨 1조각/2,오리지널치킨 1조각/1,코울슬로/1"
261,믿고 먹는 케에프씨~~~ 오징어 튀김볼인가 그거 최고예요ㅠㅠ여러분 꼭드세요,"블랙라벨 에그타워버거세트/3,트위스터세트/1(사이드변경(후렌치후라이),음료변경(콜라)),통오징어바이트 10조각/1,롱치즈스틱/3,비스켓/5"
262,오랜만에 징거버거 주문했는데 날이 습해서 조금 눅눅해지긴 했지만 맛있었어요. 포장도 꼼꼼하게 해 주셔서 감사해요~,"핫크리스피치킨 4조각/1,오리지널치킨 4조각/1,NEW 징거버거세트/1(사이드변경(콘샐러드교환),음료변경(환타오렌지교환))"
263,오랜만에 kfc치킨 먹었네요! 맛은 있는데 튀김옷이 두껍고 기름이 많달까.. 많이 먹기엔 무리가 있네용,핫크리스피치킨 버켓세트/1
264,kfc는 믿고먹는 치킨이지,"핫크리스피버켓¸/1,비스켓/2,딸기잼/2,페트콜라（500ml）/1"
265,집에서 편히 맛있게 먹었어요,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),치킨불고기버거세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),콘타르트/1"
266,"갈비치킨 상식적으로 소스를 맨날 흘리면서 배달할 거면, 호일을 씌우던지 포장 방법을 바꾸어야 하지 않을까요?","베스트디저트팩/1,왕갈비 오븐치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,코카콜라¸/1"
267,맛있어요 역시 케이에프씨. 근데 거리가 좀 있어서 약간 눅눅해졌네요,오리지널버켓/1
268,항상 주문하지만 정말 맛있습니다 추천 합니다.,Summer버거팩/1
269,KFC는 크리스피한 식감이 좋은데...배달너무 느려서 눅눅하네요.날씨탓도 있겠지만...수고하세요.,"블랙라벨치킨 4조각/1,코울슬로/1,콘샐러드/1"
270,좋습니다아주좋아요흥,"블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/2,오리지널치킨 1조각/2,비스켓/1"
271,믿고먹는케에프씨 너무 맛잇어요,"NEW 치킨도버거도세트/1,오리지널치킨 1조각/2"
272,진짜 맛있더라고요... 최고에요,"오리지널타워버거 세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(코크제로교환)),롱치즈스틱/1,에그타르트/1,비스켓/1,버터/1"
273,맛있게 잘먹었습니다,트리플리치오리지널버거팩/1
274,배달도빠르고 맛있었어요,핫크리스피치킨 버켓세트/1
275,버거는 맛있었어요. 아쉬운 점은 콜라에 탄산이 많이 적었다는 점 말고는 없네요!,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
276,치킨중엔 최고죠~~~,"파티버켓세트/1,텐더떡볶이/1"
277,맛있게 먹었어요 ^^,"왕갈비 오븐치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,트위스터세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(환타오렌지교환)),NEW 핫치즈징거버거/1,텐더떡볶이/1,비스켓/1"
278,치킨 할인받는 이벤트데이라 저렴하게 잘 먹었습니다!,오리지널치킨 버켓세트/1
279,차ㅏ음으로 예정시간 초과하심...,"NEW 징거더블다운맥스세트/1(사이드변경(코울슬로교환),음료변경(콜라)),오리지널타워버거 세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),NEW 핫치즈징거버거세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환)),치킨불고기버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),핫윙 4조각/1,통오징어바이트 5조각/1,후렌치후라이/1"
280,주문한지 1시간 29분만에 와써요 그것도 눅 눅하고 다 식어서... 매장문의한결과 여러개를 한꺼번에 배달해서 그렇다는데 말이여 막걸리여... 단골집 치킨 놔두고 도전한 결과는 참혹했네요,"파티버켓세트/1,코울슬로/1"
281,잘먹었습니다~ 이벤트 인데도 양 질 모두 좋아요~,"갓양념치킨 1조각/1,핫크리스피치킨 1조각/4,콘샐러드/1"
282,걍 kfc죠 뭐ㅋㅋㅋㅋㅋㅋ,"오리지널치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(에그타르트교환),음료변경(콜라)),통오징어바이트 5조각/1"
283,치킨이 눅눅해져서 배달올까봐 걱정했는데 바삭바삭하네요.배달도 빠른편입니다.치킨나이트도 되니 저렴하게 먹었어요~,"갓양념치킨 1조각/3,핫크리스피치킨 1조각/2"
284,이틀만에 다시시켜먹게되는 ㅎㅎ..,"NEW 치킨도버거도세트/1,콘타르트/1"
285,맛있어욤^^ 배달되는지 몰랐다가 요기요깔고 알게되었어요!! 편하고 좋네요~,"갓양념치킨 1조각/1,NEW 징거더블다운맥스세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),핫윙 2조각/1"
286,"비도 오고, 거리도 있는데 빨리 갖다주셔서 따뜻할때 잘 먹었습니다~ 다음에 또 시킬게요!","핫크리스피치킨 6조각/1,스위트칠리소스/2"
287,간만에 먹었는데 그냥 그렇네요,Summer버거팩/1
288,거리때문에 배달느리지만(얼음 다녹음ㅋㅋ)맛있어요~,"NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),NEW 징거버거/1,코울슬로/1"
289,배달빨라요 20붕정도에옴,오리지널치킨 버켓세트/1
290,맛잇어요 감사합니다.,"핫크리스피치킨 1조각/2,NEW 징거버거세트/1(사이드변경(후렌치후라이（L） 교환),음료변경(콜라)),코울슬로/1"
291,치킨나이트는 언제나 최고입니다.,"블랙라벨치킨 1조각/3,핫크리스피치킨 1조각/2,스위트칠리소스/1,코카콜라¸/1"
292,쿠폰적용하는 날임에도 빠른 배송에 감사합니다. 다리랑 날개는 괜찮은데 저 작은 조각도 한조각 값인건 조금 억울합니다,"오리지널치킨 4조각/1,트위스터세트/1(사이드변경(비스켓교환),음료변경(콜라)),NEW 징거버거/1,비스켓/1"
293,맛있게잘먹었어요 사진은 다먹어서 없네요.,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라))"
294,너무 맛있고요 형님 너무 맛있고요 형님~,"블랙라벨치킨 1조각/4,스위트칠리소스/2,올쉐킷치즈시즈닝/1"
295,너무 맛있고요 형님 너무 맛있고요 형님~,"블랙라벨클래식버거세트/1(사이드변경(롱치즈스틱교환),음료변경(스프라이트교환)),텐더스트립스 2조각/1,너겟 4조각/1"
296,너무 맛있고요 형님 너무 맛있고요 형님~,"블랙라벨치킨 1조각/2,NEW 징거버거세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),스위트칠리소스/1"
297,너무 맛있고요 형님 너무 맛있고요 형님~,"블랙라벨치킨 1조각/2,트리플리치오리지널버거세트/1(사이드변경(에그타르트교환),음료변경(코크제로교환)),스위트칠리소스/1,올쉐킷치즈시즈닝/1"
298,후렌치후라이 빼곤 다 좋았어요,"핫크리스피치킨 1조각/2,오리지널치킨 1조각/1,NEW 징거버거세트/1(사이드변경(에그타르트교환),음료변경(콜라))"
299,갓양념이랑 블랙라벨이 맛있네요,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/2,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1"
300,맛있어요. 언제나 맛있어요,Summer치킨팩/1
301,맛있습니다.빠릅니다.양적절,"치킨불고기버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),트위스터/1,롱치즈스틱/1,캔콜라/1"
302,맛잇게잘먹엇어용ㅎㅎ,블랙라벨치킨 6조각/1
303,맛있어요. 좀 덜 식어서 오면 더 좋알거같아요.,오리지널치킨 버켓세트/1
304,맛있어요 조금은 배달이 늦어요,"치킨불고기버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),트위스터세트/1(사이드변경(코울슬로교환),음료변경(콜라)),에그타르트/1,스위트칠리소스/1"
305,배달은 예상시간보다 조금 늦었지만 맛있게 잘 막었어요.그런데 양념치킨은 배달중에 눅눅해지면서 박스가 찢어지기도 하니 유의 부탁드릴게요!,"파티버켓세트/1,갓양념치킨 4조각/1"
306,이거먹고 자다깨서 00시부터 06시까지 화장실 5번갔음 뒤질거같음... 남은건 버리든가 해야지...,Summer치킨팩/1
307,오늘 중복이라 쿠폰 사용해서 주문했는데 역시 이런 날엔 주문하면 안되나봐요. 배달 1시간 넘게 걸렸어요. 평소엔 20 분이면 왔는데.. 예상시간보다 15분정도 늦게 왔어요. 그건 괜찮아요. 날이 날이었으니까. 하지만 이건 아니지 않나요. 상자는 둘다 짖눌렸고 오리지날은 아예 상자 밑이 저래가지고 왔어요. 봉투에서 상자 꺼내려다 치킨 다 쏟을뻔했네요. 치킨 튀김옷은 벗겨져 오고 콜라는 얼마나 흔들어서 왔는지 뚜껑 돌리니 넘쳐흐르고 좀 짜증났네요. 바쁜건 이해하지만 그럴수록 포장은 더 잘 신경써야 되지 않나요.,파티버켓세트/1
308,배달시간초과하고 지점은 전화가 안되는 곳이네요. 새로나온 버거는 입맛에 맛지 않네요.,"블랙라벨 에그타워버거세트/1,NEW 징거버거/1,에그타르트/1"
309,잘먹었습니다~! 양 맛 배달 다 좋구요. 오늘 이벤트 있던데 또 시켜먹을거에요~! ㅎㅎ,"베스트디저트팩/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/2,올쉐킷치즈시즈닝/1"
310,9시이후에 1+1으로 시키면 개꿀,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1"
311,맛있게 잘 먹었습니다.,"갓양념치킨 1조각/2,블랙라벨치킨 1조각/1,오리지널치킨 1조각/2"
312,딸기쨈이랑 냅킨 빠져서 왓어요 그래도 오랜만에 타워버거 먹은 타워버거는 맛있네여,"오리지널타워버거 세트/1(사이드변경(비스켓교환),음료변경(코크제로교환)),핫윙 4조각/1"
313,맛있어용 통오징어바이트 채고,"왕갈비 오븐치킨 1조각/1,갓양념치킨 1조각/1,핫크리스피치킨 1조각/1,NEW 징거버거/1,트위스터/1,통오징어바이트 10조각/1,롱치즈스틱/1,후렌치후라이（L）/1,코울슬로/1,코카콜라¸/1"
314,배달은 공지된 시간보다 양은 어째쫌 아싑네요 다행히 맛은 좋아요,핫크리스피치킨 6조각/1
315,KFC 치킨 완전 맛있어요. 타사 치킨에 빠져 있던 딸이 갈아탔네요~,"오리지널치킨 6조각/1,핫윙 4조각/1"
316,음료 안쏟기게 음료에 뭐씌어서 보내주어줘서 신경써주셔서 좋았구 맛있게 잘먹었습니다.,"오리지널타워버거 세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),오리지널타워버거 세트/2(사이드변경(후렌치후라이),음료변경(콜라))"
317,맛있어요 ㅎㅎㅎ 근데조금만빨리오면좋을거같아요,"NEW 징거버거/1,텐더스트립스 4조각/1,스위트칠리소스/1,올쉐킷치즈시즈닝/1,페트콜라（500ml）/1"
318,늦게옴,"파티버켓세트/1,블랙라벨치킨 4조각/1,비스켓/1,버터/1"
319,배달 빠르고 맛잇어요,"NEW 치킨도버거도세트/1,코울슬로/1"
320,항상 잘 먹고 있어요,블랙라벨치킨 버켓 8조각/1
321,배달하시는분은 친절해요 치킨은 너무 눅눅했어요,"갓양념치킨 1조각/2,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/2"
322,학교다닐 때 많이 먹던 치킨인데 근처에 매장이 없어서 못먹었는데 오랜만에 맛있게 먹었어요. 핫윙 엄청 좋아했었는데 예전의 튀김옷이 아니네요. 윙 자체는 맛있긴한데 튀김옷이 빵가루 느낌이라 아쉬웠네요...,"오리지널치킨 4조각/1,핫윙박스 10조각/1"
323,맛있고 양도적당함 ㅋ 1쁠1 좋아요,"갓양념치킨 1조각/1,블랙라벨치킨 1조각/1,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,코울슬로/1"
324,할인 받아서 더 기분좋게 먹었습니다.,핫크리스피치킨 버켓세트/1
325,제가좋아하는 고기질감이에용 짱인듯요~~~ 감자튀깅든잘먹었습니당,"갓양념치킨 6조각/1,NEW 핫치즈징거버거세트/1(사이드변경(후렌치후라이),음료변경(스프라이트교환)),통오징어바이트 10조각/1,올쉐킷치즈/1,후렌치후라이（L）/1,스위트칠리소스/1,올쉐킷치즈시즈닝/1"
326,양념치킨 맛있네요ㅎㅎ,"갓양념치킨 4조각/1,핫크리스피치킨 4조각/1,NEW 타워버거/1"
327,1+1 시간대라 6조각 시컸었는데 여름이라 썬텐시켰나요? 아니면 1+1 고객은 안중에도 없는건가요 장난하나 껍데기들 색갈보고 춘장 발라서 온줄알았음. 높은 온도로 짧은시간 바짝 튀긴듯 보임 거기다 두조각 빼고 심각하게 뻣뻣한 뻑뻑살 몇조각 부위별로 뻑뻑살 들어가는거는 인정하지만 이건 아니지 않나요? 그냥 칡 뿌리 씹어먹는게 맛있을듯 입맛만 버림. 두조각 먹고 세번째 뻑살치킨 먹다가 그냥 다 버렸음 다시 주문할일은 없을듯 입맛 버리며 시간버린게 돈 버린거보다 아까운 수준인것 같아요,"오리지널치킨 1조각/3,NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),코카콜라¸/1"
328,맛있게 잘먹었습니다,핫크리스피치킨 버켓세트/1
329,배달도 빠르고 맛있어용!!특히 콜라 안흐르게 되어있어서 센스 갑👍🏻,"NEW 치킨도버거도세트/1,코울슬로/1"
330,추천합니다. 맛있어서 만족합니딘,Summer버거팩/1
331,배달도 빠르고 맛있어요,"핫크리스피치킨 4조각/1,오리지널치킨 4조각/1"
332,따뜻하게 배달되서 맛있게 잘 먹었습니다,"핫크리스피치킨 1조각/2,오리지널치킨 1조각/2,코울슬로/1,콘샐러드/1"
333,맛잇게 먹엇습니다.,"블랙라벨치킨 1조각/3,핫크리스피치킨 1조각/2,스위트칠리소스/2"
334,역시 치킨은♡ 먹다 남은건 볶음밥으로 ㅋㅋㅋ,"베스트디저트팩/1,왕갈비 오븐치킨 1조각/2,핫크리스피치킨 1조각/2,오리지널치킨 1조각/2"
335,양념은 케챱맛 났어요 후라이드 튀김바삭해서좋았어요 배달 빨라서 개굿,"갓양념치킨 4조각/1,블랙라벨치킨 4조각/1"
336,오리지널 버거 맛있어요 9시 남으면 치킨 한 조각 1+1인것도 마음에 들구요,"핫크리스피치킨 1조각/1,오리지널치킨 1조각/2,NEW 타워버거/1"
337,블랙라벨 맛있네요.,"블랙라벨치킨 1조각/2,핫크리스피치킨 1조각/1,오리지널치킨 1조각/1,비스켓/1,스위트칠리소스/2"
338,양도 엄청 많고 맛있네요,"NEW 징거더블다운맥스세트/1(사이드변경(비스켓교환),음료변경(코크제로교환)),핫윙 4조각/1"
339,평소보다 좀 짜긴했는데 맛있게 잘먹었습니다,핫크리스피버켓¸/1
340,배달도 빠르고 너무 맛있게 먹고 있습니다~~,"NEW 타워버거세트/1(사이드변경(후렌치후라이),음료변경(콜라)),핫윙 4조각/1"
341,치킨나이트- 푸짐하고 맛있음,
