,리뷰,메뉴
31,"근처 새로운 피자집이 생겨 즐겁고 맛도 즐겁고, 주문할때 어떤 토핑을 추가할까 선택해서 내가 먹고싶은 맛의 피자를 먹을 수 있다는 것도 즐겁네요!!! 드셔보세요!","페퍼로니/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 S 추가),토핑 추가 선택(파인애플 12ea 추가))"
32,매콤불고기 추천 JMT 스파게티 완전맛있어요~ 리뷰 이벤트로받은것도 담에 또먹고싶게 만드네요 사장님 번창하세요~~,"하프 앤 하프 피자 M/1(피자 선택(베이컨체다치즈,매콤불고기),테두리 변경 추가 선택(치즈크러스트 추가),세트 변경 추가 선택(치즈오븐스파게티＋콜라L 추가))"
33,약간 토마토소스가 짠거 같습니다 그래도 맛있게먹었습니다,"콤비네이션/1(사이즈 선택(L（3~4인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함),음료 추가 선택(코카콜라 L 추가),소스 추가 선택(갈릭디핑소스 2개 추가))"
34,배달도 빠르고 맛있어요~~,"콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
35,맛있어요. 쿠폰써서 잘먹었어요,"하프 앤 하프 피자 M/1(피자 선택(페퍼로니,베이컨체다치즈),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
36,"'굳이' 하지 않아도 되는 것을 기꺼이 할 때,그것을 내가 받았을 때, 그때가 감동 타이밍이겠지요?포장에서 따뜻한 피자를 선보이겠다는 쥔장님의 의지와 정성이 보이네용~피자도 서비스로 주신 크림치즈볼도 넘넘 맛있었습니다.피자치즈가 찰지고 고퀄인 듯하여 더 좋았네용~잘 먹었습니다!","콤비네이션/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
37,피자가 조금 싱거운거같아여 떡볶이는 조그만한거에 올줄알앟는데 양이 푸짐해서 좋아요,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(콤비네이션),사이드 메뉴 선택(치즈떡볶이（보통맛）),음료 선택(스프라이트 L),테두리 변경 추가 선택(치즈크러스트 추가))"
38,항상 시켜먹는 곳입니다 ㅎㅎ 오늘도 너무 잘 먹었어요~ 서비스 치즈볼도 잘 먹었습니다!,"페퍼로니/1(사이즈 선택(M（2~3인）),테두리 변경 추가 선택(추가 안함),세트 변경 추가 선택(추가 안함))"
39,이 피자가 맛있다는걸 300자 내로설명을 못하겠습니다,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(치즈스폐셜),사이드 메뉴 선택(치킨텐더（6조각）),음료 선택(코카콜라 L),테두리 변경 추가 선택(치즈크러스트 추가))"
40,친절하시네요 감사합니다,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(페퍼로니),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
41,먹어도먹어도 질리지 않아요!!,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(매콤불고기),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(리치골드（고구마＋체다） 추가))"
42,여러명이서 먹으면 피자 어디서 시켰냐고 물어봅니다,"1.인기세트/1(사이즈 선택(M（2~3인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(핫윙&봉（10조각）),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함))"
43,맛있게 잘먹었습니다. 역시 최고입니다.,"1.인기세트/1(사이즈 선택(L（3~4인）),피자 선택(베이컨체다치즈),사이드 메뉴 선택(치즈오븐스파게티),음료 선택(코카콜라 L),테두리 변경 추가 선택(추가 안함),토핑 추가 선택(체다치즈 60g 추가),소스 추가 선택(수제피클 1개 추가))"
