,리뷰,메뉴
189,너무 맛있습니다 감사용,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
190,맛있어요ㅜㅜㅠ역시 지코바는 밥비벼먹는 맛!!!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/2"
191,맛있어요맛있어요맛있,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
192,애매하네요 왠치 닭퍽퍽살이 많은거 같고 잔뼈도 많아서 이가 상할뻔도 했습니다. 근데 역시 지코바는 양념빨이라 밥이랑 같이 잘 먹었습니다,"양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
193,비오는데 배달 빨리 와주셔서 맛있게 저녁 먹었어요 엽떡 드시는 분은 그냥 아묻따 매운맛 드셔용,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
194,보통맛 시켰는데 뭔가 조금 싱거워요 다른 매장보다 그래도 양많고 배송도 빠르고 좋아요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
195,맛있어요~~다음에 또 시켜 먹을게요,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(펩시 1.25L로 변경))"
196,맛있어요 홍대점은 매운데 여긴 안매운게 신기하네요 같은 소스 쓰실 텐데 ..,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
197,항상 잘 먹고 있어요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
198,일단 맛있고 배달도 생각보다 빨리와서 놀랐어요.,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
199,ㅜㅜ 친구집에서 먹어보고 넘 맛있어서 성산점에서 주문했는데 닭에 양념이.. 안베어있고 국물 수준이에요... 너무 슬퍼요.......,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
200,맛있는데 주문할때마다 양념이 달라요ㅜㅜ 밍밍할때가 있어요 양념 진할때 진심 존맛,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
201,세번째주문도 역시성공적 너무너무맛있었어요,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
202,맛있어요 양념이 좀더 진하면 더 맛있을것같아요,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
203,"지코바 처음 시켜먹었는데, 닭고기가 질기네요 양념이 밥이랑 잘 어울려서 치밥은 맛있었는데, 고기가 고무 씹는것 같았어요ㅠㅠ 배달은 예상시간보다 빠르고 친절했습니다","양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
204,아쉽게도 사진은 못찍었으나.. 저희집에 지코바가 배달되는 업체가 생겼다는 사실만으로 너무 기쁩니다. 너무 맛있어요 ㅠㅠ ㅎㅎ 별다른 요구 안했는데도 양념 듬뿍넣어주시고 정말 감사합니다.,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
205,언제먹어도 꿀맛입니다 ㅎㄹㅎㅎㅎㅎ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
206,항상 맛잇어서 자주이용합니다,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
207,지코바 마싯슴 다음엔 국물좀 많이주세요,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
208,맛있게 잘먹었습니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
209,중독성 있어요. 양념 넘 맛나요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
210,두번째주문인데 넘맛있어서 먹다가찍었네요^^;,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
211,치밥으로 먹으니 넘 맛있습니다. 맛은 중간맛이 제일 좋은것같아요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),무 추가/1"
212,정말 맛있습니다!!!!!!!!,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
213,너무 맛있게 잘 먹었어요 떡도 엄청많네요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
214,진짜 맛있습니다. 그냥 먹어도 맛있고 술안주로도 어울리고 밥이랑 비벼 먹어도 맛있습니다.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
215,양념 많이달라고 요청했는데 진짜 많이주셔서 넘 잘먹었어요:),"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
216,맛있어용ㅎㅎㅎㅎㅎㅎㅅㅎㅎ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
217,개꿀맛,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
218,맛있어서 일주일에 한번은 시키는것 같네요 ㅎㅎ,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
219,어머니가 좋아하십니다. 잘 먹었습니다.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
220,"딱 술안주네요. 이것만 먹기엔 양이 적고, 맛은 평범합니다. 지코바는 양념만 먹기로~",순살소금구이/1(변경 선택(펩시 1.25L로 변경))
221,지금껏 순한맛으로 먹어서 좀 맵게 먹으려고 보통맛 시켰는디 순한맛이랑 별반차이가 없군요옹? 그래도 맛있게 밥이랑 잘 비벼머거뜸 굿굿,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
222,집이 근처긴 했지만 배달이 빨리와서 엄청 따뜻하고 맛있게 먹었어요 리뷰가 좋은 이유가 있었네요 다음부터는 직접 픽업갈게요!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
223,항상 맛나고 푸짐하게 챙겨주셔서 잘 먹고 있습니다,"양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
224,너무맛있어요오오오옹,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
225,배달도 빠르고 맛있었어요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
226,밥과 함께 먹기 굿이에요!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
227,오랜만에 맛있는 치킨을 먹었네요~매운치킨 먹고싶을 때 강추합니다!,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
228,맛있어서 또 시켜머거벌임ㅎ.ㅎ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
229,맛있어요오오,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
230,맛있게 먹었습니다.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
231,맛있어서 감탄하면서 먹음... 왜 사람을이 지코바 지코바 하는지 알겠더라구요... 제 인생 치킨임,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
232,중간맛 시켜서 먹었는데 나중에는 매운맛 먹고싶어요!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
233,성산점이 제일 맛있어요 다른지점보다 더 맛나요 최고최고~~!!!!!,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
234,정말 맛있습니다. 요청사항도 들어 주셔서 감사합니다.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
235,저번보다 배달도 빨리왔고 양념순살 맛있네요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
236,오ㅗㅗㅗㅇㅌㄴㅇㄹㅊ눂ㅊㄴㅇ푸,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
237,처음 먹는데 맛있네요. 다만 순한맛임에도 조금 매웠습니다.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
238,처음 먹는데 맛있네요. 다만 순한맛임에도 조금 매웠습니다.,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
239,맛은 정말 최곤데.... 어떻게 젓가락 하나를 안 주시나요 매번 ...? ㅠㅠ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 500mL로 변경))"
240,맛있어요 역시 지코바네요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
241,넘 맛있게 잘먹었습니다! 다음엔 맵게 먹어야 겠어요 ㅎㅎ 보통맛은 너무 안맵네요 ㅎㅎ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
242,한달에 두어번은 여기서 시켜먹는데ㅠ 오늘시킨건 조금씩 다 타서왔네요ㅠ 너무합니다 선생님....,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
243,맛있게 먹었습니다!!!!!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),순살소금구이/1(변경 선택(펩시 500mL로 변경))"
244,맛있어요 양념최고임,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
245,맛있어요 양념최고임,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
246,맛있어요 양념최고임,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
247,처음시켜봤는데 너무맛있게잘먹었어요 단골할게요~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
248,항상 잘먹고 있습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
249,맛있었어요^^굿 ㅡ ㅋ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
250,뼈가 발라먹는 재미도 있고 존맛탱' 배달하시는분도 짱친절,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),무 추가/1"
251,맛있었어요! 배달도 빨랐구요. 근데 양념을 조금 더 잘 발라주셨음 해요.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
252,그냥 지코바 맛인데 배달이 엉망입니다 국물이 다 새어 나와서 기분이 별로 였어요 신경좀써주셨으면 좋겟습니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 500mL로 변경))"
253,대박!!!!! 밥까지 비비고 돌리고~,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
254,평소 치킨안드시는 아버지도 맛있게 잘드시고 저도 너무 맛있게 잘먹었습니다 추천드려용~!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
255,지코바 배달 느린거 감안하고 시켰는데 생각보다 진짜 빨리 왔어요!!! 게다가 맛은 뭐 말 안해도 최고입니다!! 오랜만에 소금구이 시켰는데 너무 맛있었어요 와인이랑 찰떡 궁합이였어요! 또 시켜먹을게요,순살소금구이/1(변경 선택(음료 변경 안함))
256,ㅗ도도더댜댜뎌도듀도뎌융,
257,방금 또 주문했어요.....너무 맛있어요..!,순살소금구이/1(변경 선택(펩시 500mL로 변경))
258,말이 필요 없어요 치밥을 꼭 먹어야 할 것 처럼 양념도 넉넉하게 주셔서 오늘 내일 나눠 먹어야지 생각해도 ‘어머나...’ 어느순간 깔끔해진 빈 용기를 보게됩니다^^ 친절한 스피드로 감사하고 언제나 저를 감동시키는 맛!!! 감사합니다!!!,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
259,역시 지코바 맛있숩니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
260,사실 매운맛을 시켜서 밥 비벼먹으려했는데.. 주문을 잘못넣었더라구요..ㅠㅠ그래도 지코바는 지코바입니다 맛있게먹었어요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
261,맛있슷니다 맛있슷니다 맛있습니다,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
262,보통맛이라 그런지 별로 맛이....;; 매운맛으로 시킬걸 그랬나봐요^^; 배달은 빠르더라구요..소그랑 닭이랑 조금 따로노는 그런맛이었어요,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
263,너무 맛있어요~~~,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
264,JMT JMT JMT,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
265,예상 배달시간보다 빨리 배달해주셔서 맛있게 잘먹었습니다^_^,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/1"
266,처음 먹어 보았는데 맛있네요,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
267,매운맛이 거의 없네요. 매장마다 맛이 많이 다르다는 사실.. 고기는 퀄리티 좋아요.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
268,역시 밥이랑은 지코바!!!,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
269,맛있어요ㅎㅎ 잘 먹었습니닷 ㅎㅎ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
270,맛잇어욥,순살소금구이/1(변경 선택(펩시 1.25L로 변경))
271,맛은 있는데 매콤이라길래 말 그대로 매콤할 줄 알았는데 너무 심하게 매워요 입이 얼얼하고 속이 쓰릴 정도로... 매콤보다 보통드세요..,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
272,여기 인정 맛있습니다☺️ 홍대에 엉망으로 하는 치킨집많은데 여기는 칭찬할만해요 닭냄새안나고 소스이정도면 나중에 또 먹고싶을거에요 잘 먹었습니다,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),무 추가/1"
273,맛있게잘먹었습니다 감사합니다,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
274,순살 시켰는데 뼈가 왔어요.. 귀찮아서 그냥 먹었습니다..,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
275,너무 맛있었어용ㅎㅎ 계속 먹을것같아요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
276,맛있네요~~~~~~,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경)),햇반/1"
277,숯불맛이 좀 약해서 아쉬웠어요ㅜ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
278,맛있어요!! 내 인생치킨 추천합니다,"양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
279,맛있어요 소금구이는 싱거웠어요,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),소금구이/1(변경 선택(음료 변경 안함)),호프 1000cc/2"
280,아 지코바 최고에요.. 밥은 진짜 필수템..ㅠㅠ,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
281,맛있어요 제 집근처에서는 여기가 제일 맛나유 마지마그치밥까지 지코바 최고시다,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
282,잘 먹었습니다!!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
283,리뷰를 한참동안 안썼다니 ... 이제서야 씁니다 ㅜㅜ 항상 맛있는 지코바!,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
284,지코바 처음시켜봤는데 맛있어요 :) 배달이 빠르진 않지만.. 매운맛으로 시켰는데 제가 생각했던 매운맛은 아니고 그냥 매운맛이 겉도는 느낌? 그래도 먹을만 합니당 ! 떡도 맛있네요 ㅎㅎ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
285,주말마다 요즘 지코바입니다 ㅋㅋㅋ 꼭 시켜드세여 또먹게되요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
286,밥에비벼먹음 최고에요 꼭 드셔보새요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
287,맛있어요ㅎㅎ 담엔 더 맵게해주셨으면 좋겠어옹,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
288,진짜 맛있어요! 배달도 빠릅니당,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
289,지코바는 사랑이쥬 ♡,"양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경))"
290,배달도 빠르고 역시나 맛있네요! 지코바 치잡은 최고에요ㅠ 양도 많고 맛있게먹었어요,"순살양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함)),햇반/2"
291,맛있어요! 배달료가 부담되긴 하지만...,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
292,맛있게 먹었습니다,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
293,맛있게 잘먹었습니다!!,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
294,맛있어요. 다만 지점마다 맛이 좀 다르네요.,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
295,너무 좋아하는 치킨이라 매일같이 먹고 싶은 마음이지만 배달료가 너무 비싸네요 ㅠㅠ 순살양념에 떡사리 추가 너무 맛있어요 ~^^ 매운거 못 먹는 저에게 순한맛은 딱입니다.,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
296,굿굿굿굿굿굿굿굿굿굿굿굿,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
297,배달은 늦었지만 맛은 있네요,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
298,배달은 오래 걸리지만 다들 맛있게 먹었습니당!!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경)),순살소금구이/1(변경 선택(음료 변경 안함))"
299,와진짜 역대급 치킨이네요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
300,소스가 진짜 맛있네요 살코기도 부드럽고요 밥이랑 먹으면 진짜 맛있음!!!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
301,맛나요~~지코바 처음인데 맛좋네요,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
302,지난번에도 다리하나 없었는데 오늘도 다리가 없네요. 닭에 뭐 문제 있어요?,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
303,역시 치밥치밥 :),"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1,펩시 500mL/1"
304,겁나 맛나요 ㅎㅎ 짱맛 !! 존맛탱구리~~~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
305,리뷰보고 시켯는데 약간 ㅋㅋ최근개봉한 극한직업에 나오는 왕갈비치킨같은 맛이에요~!! 강력추천 드립니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
306,설날엔 지코바 :q 새해복많이 받으세요 사장님~,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경)),햇반/1"
307,맵기가 적당해서 맛있어요. 밥 비벼먹어도 괜찮네요.,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
308,양은 많고 괜찮은데 배달이 너무 느리네요 ㅠㅠ,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
309,맛과 양이 모두 만족스러운 배달이였어요!! 밥이랑 해서 먹으니깐 두배 더 맛나요🙆‍♂️ 지코바치킨 화이팅,"순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경))"
310,지코바 처음 먹어봤는데...기대보다는 그저 그랬던거 같습니다. 매콤한 맛이 좀 매웠어서...기회가 되면 다른 맛으로 먹어봐야겠네요,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
311,엉엉 너무 맛있어서 웁니다ㅠ최고👍👍,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(펩시 1.25L로 변경))"
312,맛있게먹었어용~!!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
313,항상 맛있어요~~~~~~~,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
314,젓가락이 안왔지만 맛은 좋습니다,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경)),햇반/2,무 추가/1"
315,양념이 적어요 ㅜㅠ 따로 말해야 마니 주나요,"양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함)),양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),양념치킨/2(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
316,맛있게 잘 먹었습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 500mL로 변경))"
317,맛있어요 근데 매운맛 시켰더니 양념만 덕지덕지 발라져온 느낌 ㅠㅠ 그래도 맛있었어요,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
318,항상 잘먹고 있습니다~,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
319,지렸어요 너무맜있어서 사랑합니다 싸장뉨,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
320,정말정말 맛있습니다. 양이 무지 많아서 좀 놀랐네요,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
321,맛있게 잘 먹었습니다~~,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
322,밥을 빼먹고와서 편의점에서 사다주셨어요,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함)),햇반/1"
323,역시 믿고먹는 지코바 꿀맛입니다!,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함)),양념치킨/3(맛 선택(보통맛),변경 선택(음료 변경 안함))"
324,맛있게 잘 먹었습니다. 근데 다리하나는 어디 갔나요..?,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
325,맛있어요 밥비벼먹어도 맛있어요,"양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
326,맛있게 잘 먹었습니다. 감사합니다.,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
327,집근처에 지코바치킨 생겨서 너무너무 기뻐요. 재작년 크리스마스 이브에 당산까지 치킨사러 갔던 기억에 눙물이.... 암튼 지코바 좋아합니다!!!,"양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
328,진짜맛잇어요!! 다음에 또 시켜먹을건데 그때는 떡 꼭 빼주세요오.. 떡안먹어서 요청에 빼달랫는데 들어잇네용ㅠ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 500mL로 변경)),햇반/1,무 추가/1"
329,너무맛있었습니다.. 매장에서 점주님과함께 시켜먹었는데 자주시켜야겠습니다 ㅎ,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
330,너무 맛있고 배달해주시는분 너무 친절하시네요. 하루가 덕분에 즐겁습니다. 감사합니다,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
331,사장님....... 너무 맛있어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ존맛탱..........배 너무 고파서 사진 안찍고 와구와구 먹으려다가 때깔이 너무 영롱해서 사진으로 남깁니다......... ♡♡,"순살양념치킨/1(맛 선택(보통맛),변경 선택(음료 변경 안함))"
332,어제도 잘 먹었습니다 ~~,"양념치킨/1(맛 선택(순한맛),변경 선택(음료 변경 안함))"
333,배달원분이 양념을 쏟기는했지만... 그냥먹었어요 ㅋㅋㅋㅋ 강추입니다!,"순살양념치킨/1(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경))"
334,엄청맛있어요~~^^,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
335,늘 잘 먹고 있어요,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
336,역시 맛잇엇지만 떡을 추가햇더니 소스가 조금밖에 없어서 아쉬웟어요ㅠㅠ,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
337,사진을못찍었네요 아빠가 저번에먹고 또시키자해서 먹었어요 ㅎㅎ,소금구이/1(변경 선택(음료 변경 안함))
338,더많이주면 좋겠다 더많이!!!! 너무 맛남,"순살양념치킨/1(맛 선택(매콤한맛),변경 선택(펩시 1.25L로 변경))"
339,윾시 지코바라우 치킨은 무조건이라우 지코바다우,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경)),햇반/1"
340,두번째 시켜보는 건데 저번보다 살코기가 좀 퍽퍽하네요... 양념은 역시 맛있습니다!,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
341,대존맛역시크으으으응,"순살양념치킨/1(맛 선택(순한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
342,내래.... 사실 지코바 먹을라고 북에서 내려왔다우,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함))"
343,언제먹어도 맛있어요. 단점은 언제 시켜도 1시간은 걸린다는 것. 하지만 그 1시간을 참고도 먹을 가치가 있는 집이에요,"순살양념치킨/1(맛 선택(보통맛),추가 선택(떡사리 추가),변경 선택(음료 변경 안함)),햇반/2"
344,내래 다이어트하다가 못참고 시켜부렀다우 내 혀끝이 지코바를 부르는걸 못참고 손가락이 먼저 움직여버리니께리 시킬수 밖에 없었다우,"순살양념치킨/1(맛 선택(매콤한맛),추가 선택(떡사리 추가),변경 선택(펩시 1.25L로 변경))"
345,맛있게 잘먹었슴돠~~,"순살양념치킨/2(맛 선택(보통맛),변경 선택(펩시 1.25L로 변경)),순살양념치킨/1(맛 선택(순한맛),변경 선택(펩시 1.25L로 변경)),순살소금구이/1(변경 선택(음료 변경 안함)),햇반/15"
346,담백하니 아빠랑 잘먹었아용,소금구이/1(변경 선택(음료 변경 안함))
347,배달빠르고좋았습니다. 맛은 조금 짰어요 ㅠㅠ,"양념치킨/1(맛 선택(매콤한맛),변경 선택(음료 변경 안함))"
